id,n_class,ADWINBagging,ARF,AdaBoost,DDM-HT,EFHT,HT,OneVsAll-CIDDM,OneVsAll-DDM,OneVsAll-GT,OneVsAll-NC,SRP
1_to_3_gradual_global_change.csv,6,,0.7058160267558529,,0.6111200267558528,,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,
1_to_3_sudden_global_change.csv,6,,0.7058160267558529,,0.6111200267558528,,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,
1_to_6_gradual_global_change.csv,6,,0.7058160267558529,,0.6111200267558528,,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,
1_to_6_sudden_global_change.csv,6,,0.7058160267558529,,0.6111200267558528,,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,
6_to_2_gradual_global_change.csv,6,,0.6840507826086956,,0.5946056722408027,,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
6_to_2_sudden_global_change.csv,6,,0.6840507826086956,,0.5916296722408027,,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
6_to_3_gradual_global_change.csv,6,,0.6840507826086956,,0.6018216722408026,,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
6_to_3_sudden_global_change.csv,6,,0.6840507826086956,,0.6002136722408027,,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
semi_synth_1_to_3_gradual.csv,6,0.6415680267558529,0.7047251371237457,0.6072078929765886,0.6181332709030101,0.6211461137123746,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,0.7043575384615385
semi_synth_1_to_3_sudden.csv,6,0.6363892709030101,0.700010381270903,0.6219012709030101,0.6190560267558528,0.6211461137123746,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,0.7111572709030101
semi_synth_1_to_6_gradual.csv,6,0.6415680267558529,0.7047251371237457,0.6072078929765886,0.6181332709030101,0.6211461137123746,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,0.7043575384615385
semi_synth_1_to_6_sudden.csv,6,0.6415680267558529,0.7047251371237457,0.6072078929765886,0.6181332709030101,0.6211461137123746,0.5990721605351169,0.657321525083612,0.657321525083612,0.653281525083612,0.657321525083612,0.7043575384615385
semi_synth_6_to_2_gradual.csv,6,,0.6882528695652175,,0.5990694046822741,,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
semi_synth_6_to_2_sudden.csv,6,,0.6868102474916389,,0.5809065150501672,0.5819185551839465,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,
semi_synth_6_to_3_gradual.csv,6,0.6192695384615385,0.6841202943143813,0.6176666488294313,0.5995520267558528,0.5819185551839465,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,0.6862345150501672
semi_synth_6_to_3_sudden.csv,6,0.6192695384615385,0.6841202943143813,0.6176666488294313,0.5995520267558528,0.5819185551839465,0.5837067826086957,0.646088160535117,0.646104160535117,0.6414641605351171,0.646088160535117,0.6862345150501672
