id,n_class,ADWINBagging,ARF,AdaBoost,DDM-HT,EFHT,HT,OneVsAll-CIDDM,OneVsAll-DDM,OneVsAll-GT,OneVsAll-NC,SRP
synth_1_to_3_gradual.csv,6,0.5919832313102527,0.6999424227330501,0.5782723079161025,0.5707159192126451,0.5584409961951404,0.4783158297040112,0.6612961004688772,0.6612961004688772,0.6263983597934135,0.6612961004688772,0.6728093702811562
synth_1_to_3_sudden.csv,6,0.582377223174296,0.6875461175854356,0.5986622973161414,0.5525700441226613,0.5584409961951404,0.4783158297040112,0.6612961004688772,0.6612961004688772,0.6263983597934135,0.6612961004688772,0.7006817486314654
synth_1_to_6_gradual.csv,6,0.5919832313102527,0.6999424227330501,0.5782723079161025,0.5707159192126451,0.5584409961951404,0.4783158297040112,0.6612961004688772,0.6612961004688772,0.6263983597934135,0.6612961004688772,0.6728093702811562
synth_1_to_6_sudden.csv,6,0.5919832313102527,0.6999424227330501,0.5782723079161025,0.5707159192126451,0.5584409961951404,0.4783158297040112,0.6612961004688772,0.6612961004688772,0.6263983597934135,0.6612961004688772,0.6728093702811562
synth_6_to_3_gradual.csv,6,0.5214737280865005,0.6603198661745631,0.5286358789766085,0.47714450087050764,0.5403357055827458,0.37068838529521975,0.636668805150379,0.6470326713710348,0.6158659727603596,0.636668805150379,0.6615740297942075
synth_6_to_3_sudden.csv,6,0.5214737280865005,0.6603198661745631,0.5286358789766085,0.47714450087050764,0.5403357055827458,0.37068838529521975,0.636668805150379,0.6470326713710348,0.6158659727603596,0.636668805150379,0.6615740297942075
