,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
0,500,0.44816053511705684,0.4011539560634211,0.4262454045908073,1736624,1.0385072231292725,0.5416666666666666,0.08269560209062182,0.4444444444444444,0.07101326649479996,0.725,0.13354970010513642,0.13636363636363635,0.07679926637402108,0.4375,0.13508695157745257,0.3793103448275862,0.09825862030396565,0.4,0.11627055838555798,0.4,0.10347828801993908,0.29411764705882354,0.09653327298407305,0.5806451612903226,0.07967762210643786,0,0
1,1000,0.548,0.48602605801558707,0.49576982115446405,1520120,2.482572317123413,0.35714285714285715,0.08575451841692353,0.5957446808510638,0.08651069803939072,0.7777777777777778,0.07414321300468486,0.21951219512195122,0.07792601018215486,0.8245614035087719,0.1397305630389091,0.4,0.08694426205444557,0.5901639344262295,0.10716077972230034,0.7115384615384616,0.08991087850005205,0.22916666666666666,0.10436144490073256,0.6379310344827587,0.14751402481978962,0,0
2,1500,0.506,0.48431757901368877,0.4498494324762567,2212656,3.8955063819885254,0.5263157894736842,0.11352605107714817,0.5,0.0746637116800189,0.5714285714285714,0.07760863336748408,0.2413793103448276,0.1313702345791566,0.6122448979591837,0.09411641414434883,0.46,0.09044871405686156,0.7254901960784313,0.10464291535619995,0.6730769230769231,0.10018902415200232,0.43859649122807015,0.1105621768721533,0.32432432432432434,0.10287183819346563,0,0
3,2000,0.598,0.5886357594632676,0.5523405240956609,2985808,5.193077087402344,0.5581395348837209,0.1128737234755232,0.4489795918367347,0.0822022278458211,0.5319148936170213,0.11315113146625126,0.6981132075471698,0.09199096773913695,0.5813953488372093,0.07898133589979886,0.5737704918032787,0.1400842437553798,0.660377358490566,0.08207032490162638,0.7368421052631579,0.11831767049868519,0.5476190476190477,0.09330127070117016,0.6037735849056604,0.08702710183402462,0,0
4,2500,0.654,0.6455328839411891,0.6149411728046082,2431888,6.572998046875,0.6888888888888889,0.07501667401951395,0.6470588235294118,0.12062828625741702,0.627906976744186,0.11009590725983731,0.5689655172413793,0.10183003283885027,0.7818181818181819,0.0925519169462429,0.4117647058823529,0.09470413428061988,0.72,0.08921755263080702,0.6666666666666666,0.10958439122009553,0.6808510638297872,0.10736424864283944,0.75,0.0990068558914072,0,0
5,3000,0.602,0.5958267983694884,0.5573508672808887,1770360,7.9954633712768555,0.5714285714285714,0.09537868913164053,0.5961538461538461,0.12395232582143492,0.6226415094339622,0.10965395680557559,0.425531914893617,0.09470708152742018,0.6666666666666666,0.05566178869274879,0.46938775510204084,0.0821254452193677,0.6904761904761905,0.06507942602858442,0.7547169811320755,0.0943084247102622,0.6458333333333334,0.10329001684982597,0.5932203389830508,0.17584284521305849,0,0
6,3500,0.552,0.5164385258692905,0.49864140774330445,1744488,9.474266290664673,0.6666666666666666,0.11184889864798458,0.7704918032786885,0.12629287972591835,0.6226415094339622,0.08775518578360776,0.5490196078431373,0.10771595796033519,0.48717948717948717,0.06706756075951653,0.2894736842105263,0.07253866941602873,0.359375,0.14175222244075045,0.42857142857142855,0.08515902987401566,0.7076923076923077,0.11903005258878933,0.5,0.0808395428030528,0,0
7,4000,0.562,0.5510130773022675,0.5123254726434633,2472792,10.820728063583374,0.5853658536585366,0.10704440581285511,0.7222222222222222,0.11814903001503188,0.5,0.0962039574183572,0.4791666666666667,0.09212110076295262,0.54,0.10985058211965743,0.5967741935483871,0.12694439933281543,0.5555555555555556,0.09689149428673309,0.625,0.09152871386846485,0.4146341463414634,0.09522182109708545,0.5490196078431373,0.06604449528604679,0,0
8,4500,0.566,0.5472717810182317,0.516897457589385,1999656,12.261194229125977,0.40816326530612246,0.10585286415520291,0.7407407407407407,0.1331658193259243,0.5901639344262295,0.12069940843801613,0.5192307692307693,0.10295006316166642,0.75,0.09303699333845909,0.5581395348837209,0.057975925975497555,0.6551724137931034,0.11236862087721801,0.5319148936170213,0.11099109666447372,0.46808510638297873,0.08963414561593001,0.38095238095238093,0.07332506244761176,0,0
9,5000,0.614,0.5930303898950395,0.5696651861365298,1876160,13.719375848770142,0.58,0.07787376578341873,0.76,0.10175829513664565,0.5869565217391305,0.09729844562575245,0.7758620689655172,0.08565795200903513,0.5,0.10693882208800819,0.6065573770491803,0.12840270882637253,0.7222222222222222,0.15056647330986922,0.6595744680851063,0.08435268323908617,0.5333333333333333,0.06950445038313405,0.34782608695652173,0.0976464035986779,0,0
10,5500,0.62,0.5965855935274776,0.5757091240403209,1753464,15.190881729125977,0.6,0.0844545607550271,0.7358490566037735,0.11332213341894325,0.5,0.08302265992082251,0.6730769230769231,0.07081371560826055,0.6065573770491803,0.12122319935883362,0.625,0.07296847762478854,0.8214285714285714,0.11285278612472402,0.6557377049180327,0.12940546651470583,0.4,0.07839347757775564,0.47058823529411764,0.13354352309613887,0,0
11,6000,0.608,0.5924576578563009,0.5633187772925764,2098072,16.576236248016357,0.543859649122807,0.10804324155534717,0.7321428571428571,0.11702664535274546,0.5128205128205128,0.08269499182777958,0.5333333333333333,0.09127463011430391,0.711864406779661,0.12239834426837344,0.6818181818181818,0.10678490695334622,0.68,0.07921530786207702,0.7,0.06851979702379728,0.36,0.11651747325006956,0.5882352941176471,0.10752466179216039,0,0
12,6500,0.664,0.6596608598057782,0.6262064853174798,2777232,17.950781106948853,0.7916666666666666,0.07207777946030094,0.803921568627451,0.09220911473015427,0.5238095238095238,0.07855009587815735,0.5535714285714286,0.0942327846504693,0.6730769230769231,0.11351853193745266,0.8372093023255814,0.04808596759799655,0.68,0.11828060461617808,0.6170212765957447,0.09774158774100901,0.603448275862069,0.15807785190104853,0.5925925925925926,0.12722568148723326,0,0
13,7000,0.604,0.5772928512562256,0.5575616732213085,2739096,19.35763645172119,0.7058823529411765,0.10091798073803263,0.6724137931034483,0.09507889215295004,0.4666666666666667,0.08578565210331003,0.5952380952380952,0.0890306602554097,0.6923076923076923,0.08334383775453455,0.36585365853658536,0.10371967677591569,0.8095238095238095,0.12266084765607228,0.4339622641509434,0.15580504469143144,0.62,0.0811168857529648,0.5652173913043478,0.08254052211937876,0,0
14,7500,0.654,0.632152143321327,0.6139530316960181,1592576,20.817527532577515,0.5517241379310345,0.13333274355812813,0.6,0.09628560983385864,0.6363636363636364,0.08731714803008382,0.7213114754098361,0.12052888777611002,0.8833333333333333,0.07732845403530553,0.52,0.09151326774311037,0.7777777777777778,0.09478895645980788,0.7884615384615384,0.11013558405108301,0.47619047619047616,0.08529407220641554,0.5,0.10347527630609728,0,0
15,8000,0.532,0.4950868454370209,0.47859103711362255,1631760,22.292471170425415,0.48936170212765956,0.09447028331571793,0.4,0.11348715149634214,0.49019607843137253,0.07913170600310043,0.6724137931034483,0.11931968084741594,0.6458333333333334,0.08552100088239795,0.37777777777777777,0.07214307195714655,0.6607142857142857,0.1359284392708933,0.6981132075471698,0.10898122439935928,0.21428571428571427,0.07599387694190694,0.5686274509803921,0.11502356488571958,0,0
16,8500,0.622,0.6048258001699585,0.5781570148694072,2408352,23.720233917236328,0.4523809523809524,0.07980439089411254,0.7924528301886793,0.08729914309526683,0.6111111111111112,0.08713690032813388,0.6938775510204082,0.11468747560031264,0.5227272727272727,0.0861406303139784,0.6538461538461539,0.10661890853871207,0.7931034482758621,0.10270586887794449,0.5185185185185185,0.11272930789539534,0.4716981132075472,0.10679102823881544,0.65,0.11608634621732841,0,0
17,9000,0.54,0.5073431536508517,0.4848062647558206,1995680,25.160644054412842,0.41509433962264153,0.12326122849936193,0.7571428571428571,0.12721780874711472,0.3488372093023256,0.07396526012621288,0.5769230769230769,0.09248246552437608,0.45454545454545453,0.04976119360461813,0.34782608695652173,0.11143058088850682,0.6818181818181818,0.08595466093276319,0.6896551724137931,0.12151218508564936,0.49056603773584906,0.12035494672950504,0.4897959183673469,0.09405966986189183,0,0
18,9500,0.628,0.6129554722809128,0.5847120446903425,2572200,26.521428108215332,0.5686274509803921,0.10283447099020139,0.8363636363636363,0.13601949803703073,0.55,0.0751266300044238,0.7758620689655172,0.13181073199930785,0.6,0.09527128697073396,0.5263157894736842,0.06245553109820383,0.660377358490566,0.10435798868149335,0.55,0.06998701035507154,0.5789473684210527,0.1096085803649244,0.5555555555555556,0.11252827149860907,0,0
19,10000,0.678,0.6655776789179624,0.6417333873329388,2286656,27.92097568511963,0.7272727272727273,0.10713236504822854,0.851063829787234,0.09266113288311409,0.7358490566037735,0.10485508148864074,0.8490566037735849,0.11402396548465009,0.6964285714285714,0.09235964855701871,0.6,0.08204946777953968,0.6226415094339622,0.10963687833498739,0.6,0.08964529881593826,0.5416666666666666,0.10412093065479197,0.5217391304347826,0.10351523095309038,0,0
20,10500,0.626,0.6150810758553117,0.58392296122251,1547456,29.377018690109253,0.803921568627451,0.07729482651685103,0.7209302325581395,0.09082653828919905,0.7321428571428571,0.12223744530580609,0.64,0.12411432359245571,0.6470588235294118,0.1160376859074751,0.64,0.07856882449378193,0.5348837209302325,0.07256640907601532,0.5964912280701754,0.12796122263152215,0.4,0.10290271012436467,0.54,0.08749001406252904,0,0
21,11000,0.594,0.5806178561834807,0.5475415682253822,2287752,30.80434536933899,0.64,0.10229148459581797,0.660377358490566,0.10312356141787204,0.5434782608695652,0.07648713432528768,0.7288135593220338,0.11814028405212103,0.4666666666666667,0.10258802240552306,0.68,0.07297177141191037,0.40425531914893614,0.0846963854651347,0.5789473684210527,0.1295505499833483,0.6274509803921569,0.11960863744608288,0.5581395348837209,0.09054216889690195,0,0
22,11500,0.674,0.6625706318853847,0.6364155480310676,2059776,32.29988098144531,0.7368421052631579,0.06453974109302806,0.673469387755102,0.12021816451310864,0.7321428571428571,0.10608194985148389,0.8253968253968254,0.09288693060101175,0.6964285714285714,0.10480526446728115,0.5333333333333333,0.12353898524470412,0.5849056603773585,0.10087466760754994,0.7708333333333334,0.11374286480421333,0.6363636363636364,0.07084715655977325,0.5102040816326531,0.10246427525784589,0,0
23,12000,0.636,0.6110540264193318,0.5933106302344497,1903832,33.70976758003235,0.4594594594594595,0.05302989078773342,0.8524590163934426,0.12281170693174158,0.5531914893617021,0.09331597608944518,0.75,0.09965795222465104,0.74,0.0766945389488345,0.5641025641025641,0.09967306811975261,0.48936170212765956,0.10443204314039141,0.6851851851851852,0.10225560862680622,0.5384615384615384,0.11897123808610845,0.5925925925925926,0.12915797704453558,0,0
24,12500,0.7,0.6645228359395324,0.6642372365381516,2250624,35.16675162315369,0.4473684210526316,0.06822674280782036,0.82,0.14530308339550235,0.5476190476190477,0.09098941071170451,0.7924528301886793,0.09958152665139432,0.65,0.08273871192651328,0.6379310344827587,0.09621621762600702,0.6538461538461539,0.13407287436698895,0.5609756097560976,0.045728334672682516,0.7547169811320755,0.08855645331431161,0.918918918918919,0.14858664452707507,0,0
25,13000,0.69,0.6663103307637899,0.6538463256345778,3222008,36.632691383361816,0.5370370370370371,0.10976668990720602,0.859375,0.11887379984638848,0.4,0.11356406667869542,0.803921568627451,0.0908173659079031,0.64,0.09195123127541882,0.6829268292682927,0.10484939444612179,0.6666666666666666,0.08653073241528628,0.6226415094339622,0.11101860755593242,0.8125,0.09508945599876771,0.7884615384615384,0.07753865596827986,0,0
26,13500,0.752,0.7486935152865656,0.7242336363798103,3342536,38.32267212867737,0.660377358490566,0.0677600649570449,0.875,0.09445047724515915,0.7391304347826086,0.11301415366015197,0.6530612244897959,0.10473867889432222,0.7083333333333334,0.09615281479724054,0.7407407407407407,0.12001235728010519,0.6730769230769231,0.11928892409574364,0.8627450980392157,0.09175285690995735,0.74,0.10490809324628696,0.88,0.08792157891398812,0,0
27,14000,0.654,0.6428149468912803,0.6145963286401711,3851840,39.89167666435242,0.5087719298245614,0.12656319308641578,0.7058823529411765,0.12918481371907137,0.7678571428571429,0.07916253986411796,0.6078431372549019,0.10669652629379082,0.6842105263157895,0.09936752668040288,0.7708333333333334,0.09692883174295408,0.7441860465116279,0.10824190890865258,0.4857142857142857,0.06153313496126001,0.54,0.09084523475998255,0.6981132075471698,0.10147628998335191,0,0
28,14500,0.746,0.7317850673487295,0.7170521737968033,3644464,41.35369515419006,0.627906976744186,0.09189900831528956,0.8958333333333334,0.10755662856122923,0.85,0.12471519721751076,0.5476190476190477,0.06182264087966114,0.8222222222222222,0.08452962589631685,0.7142857142857143,0.09470857380655591,0.6923076923076923,0.09923401128100817,0.8235294117647058,0.11810341131408966,0.6458333333333334,0.09792125327188038,0.7777777777777778,0.11950964945645842,0,0
