,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
0,500,0.7123745819397993,0.7112064421772806,0.6903591150175469,2312720,2.586392879486084,0.8235294117647058,0.15370886858542177,0.7741935483870968,0.21034896647915746,0.5901639344262295,0.23334557188141802,0.6833333333333333,0.2197488464054971,0.7076923076923077,0.1762108950905109,0,0
1,1000,0.918,0.9174255850849407,0.897089903264509,5137472,5.560877799987793,0.9775280898876404,0.17226521645631415,0.8837209302325582,0.15206922318683969,0.8691588785046729,0.22667482509335454,0.9557522123893806,0.19707165822235237,0.9056603773584906,0.2518754697205222,0,0
2,1500,0.942,0.9394154072457088,0.9273852687245848,4173576,9.057892560958862,1.0,0.18818976275716703,0.89,0.20897886794664075,0.9090909090909091,0.18456512820121035,1.0,0.20483193950820228,0.9042553191489362,0.21343401506561901,0,0
3,2000,0.914,0.9135665486267769,0.8922807914105204,3293904,12.53443455696106,0.9891304347826086,0.19507595132134437,0.89,0.20514209920538823,0.8269230769230769,0.21906557965517867,0.9545454545454546,0.20038799540031166,0.9157894736842105,0.18032837253519482,0,0
4,2500,0.932,0.9322620057360298,0.9149323712351319,4569624,15.488832235336304,0.9791666666666666,0.19564496027693107,0.9504950495049505,0.21192594009868762,0.8301886792452831,0.18725605122686284,0.9578947368421052,0.19880194385090255,0.9514563106796117,0.20637110453424665,0,0
5,3000,0.986,0.985919058549711,0.98246273330828,3917112,18.44599676132202,1.0,0.21933101495307541,1.0,0.2043610383329957,0.978021978021978,0.13778723391211653,0.9894736842105263,0.1593878507388465,0.9626168224299065,0.2791328620628842,0,0
6,3500,0.958,0.9545412131096044,0.9472345899876378,4199464,21.52385640144348,1.0,0.2381417783739029,0.9423076923076923,0.19547114374394295,0.9090909090909091,0.1396062301755452,0.9339622641509434,0.22691125231476617,0.9904761904761905,0.19986959539184224,0,0
7,4000,0.96,0.9606555303409328,0.949866142600744,4939184,24.306777715682983,0.9894736842105263,0.22519343582788703,0.9565217391304348,0.18832505818130996,0.9732142857142857,0.23679498145247294,0.9181818181818182,0.18842020815519797,0.967391304347826,0.16126631638313219,0,0
8,4500,0.898,0.896306223189243,0.8719963054619929,2831672,27.460819244384766,0.9902912621359223,0.2390186834811272,0.8849557522123894,0.22364947159968268,0.8901098901098901,0.15101291931395672,0.8571428571428571,0.22335971754169168,0.8651685393258427,0.16295920806354172,0,0
9,5000,0.88,0.8735781298221549,0.8496052136859255,3972856,30.401509284973145,0.99,0.1796320609200644,1.0,0.18295639763478763,0.780952380952381,0.23534153091438068,0.8316831683168316,0.23491915654895532,0.7912087912087912,0.16715085398181204,0,0
10,5500,0.89,0.8873395517748149,0.861740957858644,3055544,33.601303815841675,0.9795918367346939,0.19777669417397042,0.872093023255814,0.15383637552908308,0.8623853211009175,0.19419167698362233,0.905982905982906,0.2422582526394298,0.8241758241758241,0.21193700067389454,0,0
11,6000,0.96,0.9563278481411576,0.9497918873731617,4832488,36.844279289245605,0.9911504424778761,0.22506988690809257,0.8928571428571429,0.17396962194208357,0.9223300970873787,0.22918325122171956,0.98,0.14773510488587416,1.0,0.22404213504222995,0,0
12,6500,0.97,0.9688899241485466,0.9624250379507117,3858672,40.3332200050354,0.9797979797979798,0.1642868941904552,0.9387755102040817,0.1727828805286267,0.9578947368421052,0.16160449953544928,0.9690721649484536,0.2160221923571871,1.0,0.2853035333882815,0,0
13,7000,0.99,0.9897608762243866,0.9874519409337763,5596032,43.71885013580322,1.0,0.19599687289098258,0.9770114942528736,0.1748163123587198,0.989247311827957,0.18706351453045028,0.9827586206896551,0.27846589234750385,1.0,0.1636574078723435,0,0
