,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,class_10,class_prop_10,class_11,class_prop_11,class_12,class_prop_12,class_13,class_prop_13,class_14,class_prop_14,drifts_alerts,local_alerts
0,500,0.22742474916387959,0.0,0.2075858689796542,543520,0.21053004264831543,0.3333333333333333,0.05700390503885849,0.2,0.04792999588233027,0.1875,0.04877496766423307,0.32142857142857145,0.09595629000587996,0.3333333333333333,0.07201700290086778,0.0,0.04237567357240971,0.08,0.10279259354974676,0.5,0.059320036844489575,0.4090909090909091,0.07123294148718179,0.45,0.06770786161777914,0.1,0.07757163694884847,0.1,0.07446934783886945,0.043478260869565216,0.07086799310105484,0.14285714285714285,0.05237037787262214,0.19047619047619047,0.05297252411683393,0,0
1,1000,0.298,0.25465434900966555,0.24566418086866817,543520,0.5166378021240234,0.2916666666666667,0.05035363345426721,0.2571428571428571,0.05843061574900707,0.3333333333333333,0.06348096725303994,0.19230769230769232,0.0454911448424377,0.3333333333333333,0.059030470983476586,0.041666666666666664,0.04754760736092551,0.32432432432432434,0.09832754475731005,0.5757575757575758,0.05946901955108318,0.2702702702702703,0.06887826078496141,0.3684210526315789,0.060948237207387464,0.2564102564102564,0.07109707395130772,0.3888888888888889,0.06502634706365715,0.1111111111111111,0.0749617309336586,0.25,0.07513455637631489,0.35714285714285715,0.10177918241054859,0,0
2,1500,0.286,0.21297084555021173,0.2341882395339059,543520,0.8297791481018066,0.2571428571428571,0.06782239473466749,0.10526315789473684,0.06946392197634166,0.40625,0.050903446046157846,0.038461538461538464,0.04117655626101642,0.2777777777777778,0.07869304354942298,0.02631578947368421,0.08910926813620128,0.3783783783783784,0.06750111595463187,0.6470588235294118,0.07069713383237793,0.2857142857142857,0.04636687841420062,0.4473684210526316,0.07802580888375653,0.1111111111111111,0.05145256473136552,0.42105263157894735,0.0753535658930803,0.2222222222222222,0.07870896015356893,0.38461538461538464,0.05356601122055406,0.21739130434782608,0.08115904369149599,0,0
3,2000,0.31,0.27081412825125545,0.2595422468707611,543520,1.1365454196929932,0.26666666666666666,0.08931571899786482,0.26666666666666666,0.05915947319289749,0.3125,0.04660075913058191,0.06896551724137931,0.07557313239869735,0.30952380952380953,0.08154936277286937,0.41379310344827586,0.048019604033821515,0.5769230769230769,0.06297302559544608,0.5641025641025641,0.06853866816604927,0.1282051282051282,0.08755388589368318,0.4411764705882353,0.044796420690942106,0.12195121951219512,0.09419960385674946,0.4857142857142857,0.061391970852620034,0.3333333333333333,0.06226135417700985,0.2413793103448276,0.05242162647055131,0.1794871794871795,0.06564539188763366,0,0
4,2500,0.31,0.0,0.2595581386364709,543520,1.4459822177886963,0.39285714285714285,0.0481171921059939,0.3125,0.0731070266076615,0.3888888888888889,0.07442074156327551,0.0,0.05747180591292709,0.3684210526315789,0.0894074019799141,0.4,0.06504673220584643,0.5483870967741935,0.06449283838285245,0.40540540540540543,0.04998393462464023,0.13157894736842105,0.07277927821937011,0.2903225806451613,0.05267969603533691,0.1388888888888889,0.08181503244726376,0.6428571428571429,0.06430721536830186,0.24324324324324326,0.0909396046601768,0.125,0.03066774064073365,0.2619047619047619,0.08476375923333616,0,0
5,3000,0.264,0.2013308378674279,0.21278707601738714,543520,1.752279281616211,0.3055555555555556,0.06309616113914601,0.14285714285714285,0.08143483698226284,0.43333333333333335,0.07480001683166657,0.02631578947368421,0.09739313577602163,0.22857142857142856,0.04837082540655348,0.2962962962962963,0.058597077150420666,0.2857142857142857,0.03042386349340756,0.5625,0.0458667680052727,0.06451612903225806,0.061496602413436234,0.2916666666666667,0.03908338722876057,0.05,0.06814665898722293,0.5483870967741935,0.052157804522863074,0.08571428571428572,0.06138281913409663,0.3870967741935484,0.08928639897040162,0.3902439024390244,0.1284636439583861,0,0
6,3500,0.308,0.2358243280153106,0.25645125242835287,543520,2.0614724159240723,0.1724137931034483,0.06771543334239828,0.32432432432432434,0.09100152969322237,0.5116279069767442,0.07942481533828231,0.03571428571428571,0.052790753431355794,0.475,0.062171648948007675,0.4166666666666667,0.08050874136457953,0.5384615384615384,0.04405697568983874,0.375,0.04374823946498806,0.037037037037037035,0.051801015020718426,0.375,0.07361751231064273,0.12195121951219512,0.1061512138300583,0.44,0.04714252617406511,0.11627906976744186,0.09036970948010917,0.2631578947368421,0.05329407830885821,0.4166666666666667,0.05620580760287481,0,0
7,4000,0.352,0.0,0.30357626484736716,543520,2.367696762084961,0.14285714285714285,0.07120696625545685,0.4482758620689655,0.05946082637601108,0.5263157894736842,0.09452564319641911,0.0,0.08095691196774885,0.6333333333333333,0.03641093010951032,0.5161290322580645,0.07095721610405073,0.42424242424242425,0.058727088505618565,0.6153846153846154,0.09749297954051002,0.225,0.08057491340634428,0.40476190476190477,0.09070750264169733,0.0,0.050655514648223134,0.4117647058823529,0.04705719086527735,0.09090909090909091,0.07580530845750337,0.25925925925925924,0.042279709236814116,0.5,0.04318129868881477,0,0
8,4500,0.34,0.2856015475726243,0.2912097117156591,543520,2.6776764392852783,0.15625,0.07181113187060163,0.3125,0.0674558950042751,0.5128205128205128,0.09975165660625054,0.027777777777777776,0.060293987428227724,0.5,0.09553334496421577,0.35135135135135137,0.0678221392072391,0.5,0.051640055832272554,0.36363636363636365,0.05642227632994965,0.1875,0.042950587151734484,0.34210526315789475,0.08012954902201232,0.28125,0.06067811304570133,0.45714285714285713,0.08255205547397805,0.17647058823529413,0.06851919267054869,0.38461538461538464,0.0457390601583415,0.5517241379310345,0.04870095523465162,0,0
9,5000,0.322,0.0,0.2721542088380661,543520,2.9844934940338135,0.24242424242424243,0.051990557003392494,0.21875,0.06124250335326653,0.5142857142857142,0.06639900056340538,0.0,0.04533781958711997,0.45714285714285713,0.08295976151649612,0.2972972972972973,0.05465881653117148,0.4117647058823529,0.08467346266173922,0.4444444444444444,0.08005747229442767,0.22857142857142856,0.07061059595821366,0.358974358974359,0.09075964384358151,0.15151515151515152,0.09104719592365991,0.5517241379310345,0.05311231678171384,0.2222222222222222,0.04433008396603986,0.3333333333333333,0.0579791814178354,0.35714285714285715,0.0648415885979367,0,0
10,5500,0.34,0.0,0.29000499148006,543520,3.294172525405884,0.14814814814814814,0.040240192204187196,0.39473684210526316,0.0817412139526229,0.5757575757575758,0.07579528801716022,0.0,0.05667640609699373,0.6176470588235294,0.049974635414719484,0.4375,0.0471853340173699,0.4594594594594595,0.06789062576766756,0.4358974358974359,0.07531883753871348,0.15151515151515152,0.05098221367724118,0.2894736842105263,0.08441992176335146,0.1282051282051282,0.06692596233861457,0.6,0.09091236853746382,0.1724137931034483,0.051208689198894264,0.1875,0.0912415887534932,0.23333333333333334,0.06948672272150704,0,0
11,6000,0.356,0.0,0.3085796250010736,543520,3.600458860397339,0.34210526315789475,0.06785458390198004,0.3333333333333333,0.07111238720762134,0.6666666666666666,0.08610291579849125,0.0,0.041783115181897056,0.46153846153846156,0.08744490538190379,0.28,0.04474160137828267,0.5428571428571428,0.07501855667361439,0.4375,0.06632350258145964,0.3055555555555556,0.08784119196664565,0.2413793103448276,0.042662368713459194,0.11428571428571428,0.06247722011598156,0.5833333333333334,0.042595516056433524,0.21428571428571427,0.06147526831593084,0.29411764705882354,0.07941621252764954,0.2564102564102564,0.0831506541986496,0,0
12,6500,0.278,0.0,0.22694099910916196,543520,3.909907817840576,0.16,0.037648752262517925,0.32558139534883723,0.05104828257383004,0.3548387096774194,0.0755898593541073,0.0,0.07534368690749034,0.64,0.03766061298847384,0.358974358974359,0.059778580632662524,0.36363636363636365,0.08575198849239972,0.5,0.04946585893971717,0.14285714285714285,0.026386652103332336,0.125,0.08267163176590442,0.12903225806451613,0.06120383289899116,0.4411764705882353,0.07214672769229145,0.06666666666666667,0.11030061666121731,0.2903225806451613,0.08685225726928121,0.3333333333333333,0.08815065945778326,0,0
13,7000,0.31,0.0,0.2599933077655659,543520,4.216404914855957,0.2972972972972973,0.07903920495097005,0.36585365853658536,0.06715321315742222,0.2903225806451613,0.049804454782590254,0.0,0.03622920658291955,0.5833333333333334,0.07268758522975767,0.3076923076923077,0.06589952054604249,0.34285714285714286,0.07066923993781653,0.5,0.06275339349595407,0.125,0.05364088109667961,0.125,0.08514574709041095,0.23809523809523808,0.09389085414138472,0.5294117647058824,0.09942929111570811,0.16666666666666666,0.05021639103244918,0.2571428571428571,0.0558069883416376,0.3870967741935484,0.05763402849825677,0,0
14,7500,0.324,0.0,0.2769280136913039,543520,4.5257086753845215,0.2558139534883721,0.10522512623352505,0.375,0.04955177613742684,0.39285714285714285,0.0748414510210349,0.0,0.07406579122850583,0.42424242424242425,0.06862256584498236,0.32432432432432434,0.06515767873270566,0.3023255813953488,0.05245851449683188,0.6538461538461539,0.05079301673165354,0.17073170731707318,0.06559019054993043,0.41379310344827586,0.06629472013499176,0.14285714285714285,0.04074440684415102,0.475,0.097885413531748,0.08333333333333333,0.037996482619475205,0.4482758620689655,0.0695683557128403,0.45454545454545453,0.08120451018019728,0,0
15,8000,0.328,0.0,0.278285412343897,543520,4.8318750858306885,0.2692307692307692,0.05754932150222518,0.28125,0.043247106658395616,0.6153846153846154,0.10716100665143934,0.0,0.06411698427110034,0.47368421052631576,0.05796325679935111,0.45714285714285713,0.07637114578006493,0.47058823529411764,0.06386464107396354,0.4444444444444444,0.05351888679474267,0.125,0.04028054497083819,0.3235294117647059,0.08787210764633428,0.1,0.09756787747751129,0.5428571428571428,0.05946967854640693,0.13793103448275862,0.05889938386098478,0.2647058823529412,0.07095883294315596,0.36666666666666664,0.06115922502348575,0,0
16,8500,0.284,0.0,0.23267846655721255,543520,5.141815423965454,0.24,0.048880649430996355,0.2564102564102564,0.0705468345574228,0.7096774193548387,0.047676050000960105,0.0,0.05870699036991226,0.56,0.0620586941689899,0.24324324324324326,0.08105869138954444,0.37037037037037035,0.05365173295931473,0.3333333333333333,0.08681139535417927,0.15151515151515152,0.05229641053919653,0.325,0.07835489719768611,0.125,0.07247405124338803,0.375,0.06460622833226579,0.16216216216216217,0.05993976357773208,0.3125,0.07727849863788264,0.18181818181818182,0.08565911224052908,0,0
17,9000,0.294,0.0,0.24240798368923702,543520,5.448291063308716,0.2,0.08287249477212079,0.3,0.07799119941312069,0.4166666666666667,0.08961534306123528,0.0,0.03153576855978039,0.3333333333333333,0.07464949362085842,0.32432432432432434,0.06026246346995018,0.45454545454545453,0.035706822484412794,0.4074074074074074,0.038872207054515454,0.16666666666666666,0.08661274495419674,0.4838709677419355,0.0598208941012717,0.19444444444444445,0.07197292553161275,0.45714285714285713,0.07567302638552806,0.08108108108108109,0.09520141416716602,0.21052631578947367,0.05189073564233999,0.4074074074074074,0.06732246678189087,0,0
18,9500,0.29,0.0,0.23713989779823527,543520,5.758286476135254,0.11538461538461539,0.0603442788459124,0.36363636363636365,0.10135727231812375,0.3888888888888889,0.077152417863196,0.0,0.02377707892909292,0.358974358974359,0.11177929450226749,0.325,0.07138098857237131,0.46153846153846156,0.0739655168680215,0.35714285714285715,0.03812900355236286,0.2692307692307692,0.045632297648553526,0.1794871794871795,0.08168447557697477,0.13043478260869565,0.034590008014704896,0.41935483870967744,0.05807051544488531,0.027777777777777776,0.06693604346356676,0.35,0.08156544895995389,0.34285714285714286,0.07363535944001277,0,0
19,10000,0.346,0.27556474373820006,0.29788851242544084,543520,6.064652919769287,0.34375,0.05061730975650522,0.4358974358974359,0.0925863677400492,0.41935483870967744,0.05658982043478821,0.05714285714285714,0.0794895802236958,0.5609756097560976,0.05736052678357189,0.36666666666666664,0.08202893996602319,0.5428571428571428,0.048959731618128347,0.4166666666666667,0.060674039120709816,0.2,0.06477534559772015,0.34285714285714286,0.07557312034525147,0.28125,0.06434064697812841,0.45161290322580644,0.05936840982754582,0.03571428571428571,0.06594839611380873,0.4117647058823529,0.09236435268467107,0.1875,0.0493234128094026,0,0
20,10500,0.316,0.0,0.26754047802621433,543520,6.374521493911743,0.2777777777777778,0.04823889178140739,0.34285714285714286,0.07370737206633499,0.6086956521739131,0.04617510095830768,0.0,0.06752105056224192,0.325,0.1091429174997757,0.23529411764705882,0.0696878008362442,0.39473684210526316,0.07332517403430248,0.6666666666666666,0.07526930565808547,0.24242424242424243,0.04601203070886914,0.36363636363636365,0.05552228949364155,0.27586206896551724,0.052392360498561344,0.4473684210526316,0.09261298171533452,0.21875,0.058097678697098386,0.21052631578947367,0.08366671517699054,0.2,0.04862833031280476,0,0
21,11000,0.316,0.0,0.2651640489031177,543520,6.680751323699951,0.2903225806451613,0.05420520609807393,0.2727272727272727,0.07985911430677727,0.5897435897435898,0.07135072560883891,0.0,0.06561929884223758,0.6153846153846154,0.05214216021517119,0.36363636363636365,0.07686595931999995,0.4,0.05809238325497862,0.5384615384615384,0.07079430329987069,0.12903225806451613,0.04667310726258409,0.2,0.032323305714586546,0.21621621621621623,0.09224043722880185,0.3783783783783784,0.08968319250509459,0.1891891891891892,0.07764034525941964,0.13793103448275862,0.07421998726652397,0.25,0.05829047381704122,0,0
