,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
0,500,0.5551839464882943,0.5093479166990806,0.5210212673615925,4134392,1.7151329517364502,0.7647058823529411,0.15370886858542177,0.6774193548387096,0.21034896647915746,0.19672131147540983,0.23334557188141802,0.5333333333333333,0.2197488464054971,0.6307692307692307,0.1762108950905109,0,0
1,1000,0.566,0.48145224342580056,0.45851528384279466,4217864,4.2341485023498535,0.7640449438202247,0.17226521645631415,0.6976744186046512,0.15206922318683969,0.11214953271028037,0.22667482509335454,0.6460176991150443,0.19707165822235237,0.6698113207547169,0.2518754697205222,0,0
2,1500,0.594,0.5871488060145157,0.4914855135996312,4593104,6.7757110595703125,0.6571428571428571,0.18818976275716703,0.59,0.20897886794664075,0.43434343434343436,0.18456512820121035,0.6601941747572816,0.20483193950820228,0.6276595744680851,0.21343401506561901,0,0
3,2000,0.56,0.544302833546514,0.45017319544343537,5090976,9.263153076171875,0.6195652173913043,0.19507595132134437,0.62,0.20514209920538823,0.3076923076923077,0.21906557965517867,0.5818181818181818,0.20038799540031166,0.6947368421052632,0.18032837253519482,0,0
4,2500,0.588,0.5671495244040001,0.4846933925685783,5430080,12.295886039733887,0.7395833333333334,0.19564496027693107,0.6336633663366337,0.21192594009868762,0.3490566037735849,0.18725605122686284,0.47368421052631576,0.19880194385090255,0.7572815533980582,0.20637110453424665,0,0
5,3000,0.57,0.555683176357246,0.4599645334847106,5733864,15.249535083770752,0.6851851851851852,0.21933101495307541,0.66,0.2043610383329957,0.4175824175824176,0.13778723391211653,0.4842105263157895,0.1593878507388465,0.5794392523364486,0.2791328620628842,0,0
6,3500,0.574,0.5521440457926656,0.4647595689932454,8117096,17.73591947555542,0.7706422018348624,0.2381417783739029,0.5673076923076923,0.19547114374394295,0.4025974025974026,0.1396062301755452,0.5188679245283019,0.22691125231476617,0.5619047619047619,0.19986959539184224,0,0
7,4000,0.686,0.6833162910334725,0.6066010834757422,10430144,20.256190538406372,0.8421052631578947,0.22519343582788703,0.6630434782608695,0.18832505818130996,0.5892857142857143,0.23679498145247294,0.7181818181818181,0.18842020815519797,0.6304347826086957,0.16126631638313219,0,0
8,4500,0.78,0.7652007345091468,0.7237777163950481,10870640,22.90897846221924,0.883495145631068,0.2390186834811272,0.6460176991150443,0.22364947159968268,0.6043956043956044,0.15101291931395672,0.9809523809523809,0.22335971754169168,0.7752808988764045,0.16295920806354172,0,0
9,5000,0.814,0.8020006129022528,0.7671355671626094,11285168,26.087858200073242,0.99,0.1796320609200644,0.625,0.18295639763478763,0.6571428571428571,0.23534153091438068,0.9900990099009901,0.23491915654895532,0.8241758241758241,0.16715085398181204,0,0
