id,n_class,ADWINBagging,ARF,AdaBoost,Bagging-CIDDM,Bagging-GT,DDM-HT,EFHT,HT,LB,OneVsAll-CIDDM,OneVsAll-DDM,OneVsAll-GT,OneVsAll-NC,SRP
swap_cluster_global_gradual,10,0.4187440164700925,0.6134608864335159,0.9573141882863238,0.946459723851616,0.9828875173898795,0.8502674227889401,0.8712816069313141,0.7983217976837871,0.9228173790816625,0.9422764524409111,0.7790604120214105,0.9681467606774818,0.8482175170716376,0.7709138897732534
swap_cluster_global_gradual,15,0.2530853506818308,0.4033868226280301,0.8740436804066763,0.9051982058701565,0.977316970198605,0.8225034629436724,0.8741329107664481,0.6085129817092825,0.9208837820651851,0.8707049803114162,0.7976682947321958,0.9611458037031279,0.7965584411144457,0.36747526059222374
swap_cluster_global_gradual,5,0.5885134289674021,0.8951601418349366,0.9752778261879032,0.9433920391171599,0.9226008010035256,0.8152068393499925,0.8964030030941232,0.8164886895107795,0.9562620351348031,0.9234693142480553,0.9266017605056781,0.9071816293634705,0.8047362420212135,0.960828495930611
swap_cluster_global_sudden,10,0.41791769467551604,0.6017518132486592,0.9120286565552158,0.8859863022574029,0.9645721285433647,0.7953097569638291,0.8804457079319945,0.739099101761146,0.9362825045594906,0.9133365756288714,0.7894201468132969,0.9530951051206515,0.8314154699075517,0.7933246754310576
swap_cluster_global_sudden,15,0.2282797033425488,0.4119319952799588,0.8390150186572127,0.8139799928655352,0.9500269230362308,0.6957034358327339,0.8668589310037479,0.5448726249394789,0.8503931739312169,0.8152596264166793,0.8059736549144361,0.9260195195055481,0.8059736549144361,0.37433004209477433
swap_cluster_global_sudden,5,0.5919652210775129,0.9193727342524659,0.983859140106556,0.930061045418322,0.9254901315023437,0.8026811962961853,0.9209536819065005,0.7436106624123623,0.9819828537954283,0.946600450553964,0.9010619560831007,0.9135568938432035,0.8776580649381011,0.9764755662990543
swap_cluster_local_gradual,10,0.46208516172260694,0.6321434145749651,0.974941242767242,0.9770943906259,0.9899529253002464,0.90190066418943,0.9486725750605046,0.880946177228383,0.9674992637390324,0.9675293711310127,0.9234487458804271,0.975671591097931,0.9474081210755299,0.7841876281711722
swap_cluster_local_gradual,15,0.19040288588340717,0.4072612210547294,0.9438539994686976,0.9809078914788057,0.9884127075989022,0.9051331226219029,0.8759733668514146,0.7933222280862308,0.9770422064191109,0.950237841964795,0.9414652379324464,0.965317753704377,0.9414652379324464,0.35456956114673754
swap_cluster_local_gradual,5,0.5850706188077347,0.9105216637166123,0.9884734047846475,0.9749609305161205,0.9805510150505552,0.8953795540237096,0.9493438465194489,0.9082755660608556,0.9784112447965719,0.9600143890499445,0.9054431965432184,0.9655486121738727,0.8975340903049316,0.9815442644846689
swap_cluster_local_sudden,10,0.42277080790766575,0.6274999015630165,0.9796252714562422,0.976861161902832,0.9905240508091325,0.9162307582279842,0.9489471927503134,0.8765671051589584,0.9803546700863638,0.969190500766552,0.9292081603905744,0.9829571456941085,0.9482703009924319,0.8347951129671692
swap_cluster_local_sudden,15,0.22412907758632722,0.4062095204834879,0.9492786883436626,0.9781701216605099,0.9893643450730633,0.8743581577862737,0.8705829088946905,0.7912046209928413,0.9820597804372472,0.9543103740015467,0.943677706862167,0.9679011817601173,0.943677706862167,0.36749975549534486
swap_cluster_local_sudden,5,0.5805430403195059,0.9241211537975662,0.9938556809937901,0.9793967117683974,0.9824270407715574,0.9107342002548844,0.9593799622086184,0.9148978471948752,0.9926175356249705,0.9745534486133363,0.896715553796438,0.9599719297383562,0.9091074424454768,0.9790615374229227
