id,n_class,ADWINBagging,ARF,AdaBoost,Bagging-CIDDM,Bagging-GT,DDM-HT,EFHT,HT,LB,OneVsAll-CIDDM,OneVsAll-DDM,OneVsAll-GT,OneVsAll-NC,SRP
swap_cluster_global_gradual,10,0.9735266666666667,0.6258266666666666,0.9688666666666665,0.9758666666666667,0.9890666666666668,0.8466533333333333,0.9065533333333333,0.8496533333333334,0.9731666666666668,0.9654533333333334,0.8149733333333333,0.9778000000000001,0.8959600000000001,0.7983066666666667
swap_cluster_global_gradual,15,0.9650133333333334,0.44377333333333335,0.94848,0.9661666666666667,0.9901133333333333,0.83008,0.89262,0.76386,0.9643866666666667,0.9387266666666666,0.8754266666666666,0.9703666666666667,0.9199066666666667,0.4147733333333334
swap_cluster_global_gradual,5,0.9533133333333335,0.9094333333333333,0.9755133333333333,0.9500266666666668,0.9480799999999999,0.8322399999999999,0.9124400000000001,0.85194,0.9559533333333335,0.9438266666666667,0.9318066666666666,0.92992,0.8481266666666668,0.9660133333333333
swap_cluster_global_sudden,10,0.97108,0.6368733333333333,0.9596133333333334,0.9738399999999999,0.98782,0.8520066666666667,0.9211733333333334,0.82534,0.9712933333333335,0.9564533333333333,0.83326,0.9781866666666668,0.8955533333333333,0.8117066666666667
swap_cluster_global_sudden,15,0.9652733333333335,0.44916000000000006,0.9219599999999999,0.9648066666666667,0.9922133333333333,0.8844,0.8940133333333333,0.7636533333333333,0.9645800000000001,0.9406466666666667,0.9228933333333333,0.9707866666666667,0.9228933333333333,0.4189666666666667
swap_cluster_global_sudden,5,0.9647799999999999,0.9122133333333333,0.9865200000000001,0.9639466666666666,0.9595000000000001,0.84706,0.9320733333333332,0.81626,0.9681666666666668,0.9646599999999999,0.9185533333333334,0.9350999999999999,0.9048733333333333,0.9706333333333336
swap_cluster_local_gradual,10,0.9803066666666667,0.68308,0.9797066666666666,0.9833266666666667,0.9909266666666667,0.9162333333333333,0.95312,0.8902333333333333,0.9786599999999999,0.9706933333333334,0.93292,0.9781333333333332,0.9529133333333334,0.7983933333333333
swap_cluster_local_gradual,15,0.9875,0.44732,0.9477599999999999,0.9874266666666665,0.9915266666666666,0.9088266666666668,0.8846266666666666,0.8095,0.9877533333333334,0.9657933333333333,0.9515933333333332,0.96968,0.9515933333333332,0.42896000000000006
swap_cluster_local_gradual,5,0.9784400000000001,0.92056,0.9896933333333334,0.9763133333333334,0.98054,0.8896266666666668,0.9528266666666667,0.9175199999999999,0.9785200000000002,0.9630400000000001,0.9223333333333333,0.9678266666666665,0.9092533333333331,0.9691066666666666
swap_cluster_local_sudden,10,0.9803266666666666,0.6740133333333334,0.9733466666666667,0.9805066666666666,0.9918066666666666,0.90668,0.9529599999999999,0.8873,0.9808066666666665,0.9731666666666666,0.9353666666666667,0.9845866666666668,0.9539533333333332,0.7875333333333333
swap_cluster_local_sudden,15,0.9862866666666665,0.45047333333333334,0.9533999999999999,0.9860666666666669,0.9916999999999999,0.8873,0.8809666666666666,0.8082400000000001,0.9859866666666668,0.9646933333333334,0.9535266666666666,0.97172,0.9535266666666666,0.40598666666666666
swap_cluster_local_sudden,5,0.9817600000000001,0.9122733333333334,0.9943133333333333,0.9782466666666666,0.98018,0.8370266666666667,0.9610466666666665,0.9234733333333335,0.9781933333333335,0.9766933333333334,0.9121133333333332,0.9628066666666666,0.9210533333333334,0.97924
