,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.5384615384615384,0.26076815832891315,0.5074169866266995,16436704,4.144771575927734,0.7741935483870968,0.1959277551564504,0.9787234042553191,0.15062272842481592,0.021739130434782608,0.1232538946398243,0.045454545454545456,0.1613351066427586,0.5689655172413793,0.22773087801005687,0.7380952380952381,0.13449278556809935,0,0
1,1000,0.396,0.22772268338591647,0.27092235564504064,19648088,10.028205871582031,0.8426966292134831,0.14328824746374821,0.7397260273972602,0.12198910212917329,0.16494845360824742,0.19907500994398633,0.011764705882352941,0.17593314596906134,0.3181818181818182,0.223779809068062,0.36231884057971014,0.1358910781053521,0,0
2,1500,0.364,0.0,0.22601372730370442,19982200,15.685555219650269,0.7692307692307693,0.1902030782250874,0.7323943661971831,0.12687601560082856,0.024390243902439025,0.16446414128130385,0.0,0.1595421528610166,0.6764705882352942,0.22145086135829636,0.0,0.13746346415230662,0,0
3,2000,0.43,0.0,0.3067177830537501,20641152,21.285380840301514,0.8229166666666666,0.1504606936034327,0.8555555555555555,0.18538786040827668,0.0,0.17683154360911763,0.0,0.15986037990506596,0.7142857142857143,0.17954487809134592,0.0,0.14791464250017877,0,0
4,2500,0.406,0.0,0.293129792794208,21369672,26.861987113952637,0.7530864197530864,0.16946773588747502,0.9148936170212766,0.20508221307998312,0.0,0.14889007848297822,0.0,0.22899824258603624,0.7808219178082192,0.11753043638818406,0.0,0.13003129356297394,0,0
5,3000,0.35,0.0,0.22057490395084586,22297472,34.39600348472595,0.8333333333333334,0.1491356196349237,0.7831325301204819,0.17795424331462747,0.0,0.14919442512852282,0.0,0.21314546194333667,0.5730337078651685,0.14183333770331916,0.0,0.16873691227518905,0,0
6,3500,0.426,0.2988477698136489,0.31095745702487276,30816792,41.58733558654785,0.9102564102564102,0.17818567396004284,0.8235294117647058,0.16744042627146732,0.07777777777777778,0.1899678328613513,0.14473684210526316,0.14410162391301673,0.4431818181818182,0.1627497784905766,0.19047619047619047,0.1575546645035447,0,0
7,4000,0.548,0.5200837661901414,0.45956803703632854,37011584,48.06362318992615,0.7916666666666666,0.1573511963772558,0.875,0.15092799277900018,0.24,0.20280382907215888,0.5411764705882353,0.18976527850092229,0.4305555555555556,0.12925569867078157,0.5108695652173914,0.16989600459988116,0,0
8,4500,0.544,0.5067572661438289,0.4512714617839454,39724984,54.48409557342529,0.7634408602150538,0.22275987743670136,0.7837837837837838,0.1798839431076958,0.2558139534883721,0.13539244602252848,0.3717948717948718,0.15063291138864332,0.5058823529411764,0.1685538001058707,0.5882352941176471,0.14277702193856026,0,0
9,5000,0.562,0.4847941059658647,0.4711754393590357,42973216,61.16529178619385,0.7857142857142857,0.20211525786359197,0.8068181818181818,0.17244778846672099,0.14814814814814814,0.1621733043226347,0.4675324675324675,0.1651809568926409,0.5068493150684932,0.12195443029187555,0.5833333333333334,0.1761282621625362,0,0
10,5500,0.566,0.47768894936468087,0.4790941519316725,47897080,68.01502585411072,0.8481012658227848,0.13413644633996938,0.7954545454545454,0.18067977618466155,0.10714285714285714,0.16229068619467782,0.627906976744186,0.19349287934771875,0.4819277108433735,0.1408942856433549,0.5432098765432098,0.1885059262896175,0,0
11,6000,0.61,0.5542869396947667,0.5322731524789522,49641872,76.577232837677,0.9113924050632911,0.16537467242302537,0.7894736842105263,0.14603318562064557,0.2073170731707317,0.1924893473859767,0.5797101449275363,0.12442729558616901,0.573170731707317,0.1459929039366741,0.5851063829787234,0.2256825950475091,0,0
12,6500,0.558,0.5008893972111369,0.46903080101869205,51558120,84.95515489578247,0.8205128205128205,0.16983815390987525,0.845360824742268,0.15576235157785087,0.2,0.18120356147685346,0.5194805194805194,0.15234287524101744,0.4883720930232558,0.1883098918514432,0.44871794871794873,0.15254316594295964,0,0
13,7000,0.552,0.46181963503063145,0.4597645152110054,52636120,91.91673111915588,0.8105263157894737,0.20205750093656216,0.8292682926829268,0.16281489411477454,0.1232876712328767,0.13997945693523414,0.4810126582278481,0.16103909633581742,0.48148148148148145,0.1522032428518346,0.5054945054945055,0.18190580882577723,0,0
14,7500,0.586,0.5191200476121268,0.5006296408875764,54039192,99.08915543556213,0.8737864077669902,0.23429611904533132,0.7567567567567568,0.14639959602020144,0.1686746987951807,0.12727932332764427,0.6027397260273972,0.1732021135980166,0.6081081081081081,0.10361217214685316,0.4787234042553192,0.21521067586195328,0,0
15,8000,0.554,0.45521161514699116,0.461368269518758,56407568,106.20659852027893,0.7888888888888889,0.18259824100678373,0.7792207792207793,0.1488517349575355,0.09333333333333334,0.14605658125967336,0.4375,0.1832023762114965,0.625,0.2102729066601984,0.5671641791044776,0.12901815990431248,0,0
16,8500,0.58,0.529076012115558,0.49457510613922767,57314736,113.70069813728333,0.8315789473684211,0.22641410907951648,0.7692307692307693,0.13663847959921807,0.19318181818181818,0.16379557639682307,0.52,0.17765379089325625,0.64,0.1338013068491622,0.5333333333333333,0.16169673718202401,0,0
17,9000,0.548,0.5086125401965939,0.45658185175745286,60357280,122.43885684013367,0.7125,0.15664568911480878,0.8191489361702128,0.1790495450894878,0.20408163265306123,0.17452570346396892,0.5568181818181818,0.21424259468296253,0.5066666666666667,0.16239404991289877,0.5151515151515151,0.11314241773587298,0,0
18,9500,0.554,0.5207173393954184,0.4648736333880459,63250888,131.04495692253113,0.7848101265822784,0.16154250584409777,0.7674418604651163,0.16900586911283422,0.24096385542168675,0.1655718485519984,0.5352112676056338,0.16353192944817282,0.4742268041237113,0.14842221904873407,0.5411764705882353,0.1919256279941628,0,0
19,10000,0.578,0.5418345651856471,0.49268114408817243,67009592,138.89807844161987,0.75,0.11828047633343855,0.8387096774193549,0.21022293019975294,0.25316455696202533,0.15915693103097003,0.5116279069767442,0.17954857963684617,0.4946236559139785,0.17094380788909197,0.627906976744186,0.16184727490990042,0,0
20,10500,0.56,0.5390036770445952,0.471646637271007,70498616,146.4524827003479,0.6222222222222222,0.1643846170838376,0.7848101265822784,0.14379074128501834,0.32,0.13981295518227477,0.5060240963855421,0.18085940384323546,0.5730337078651685,0.18337651233246458,0.5411764705882353,0.18777577027316927,0,0
21,11000,0.554,0.5219780405747597,0.46424624491874805,72106160,154.0355339050293,0.7157894736842105,0.19505415352696362,0.7590361445783133,0.18528335663154444,0.22580645161290322,0.16857315466438164,0.5301204819277109,0.15331370079192755,0.547945205479452,0.1558616656351484,0.5675675675675675,0.14191396875003434,0,0
22,11500,0.618,0.5746108491303367,0.5391504926987926,73586288,162.0508177280426,0.7934782608695652,0.17382824605860572,0.8426966292134831,0.1834334067079171,0.3055555555555556,0.13091781631902968,0.6041666666666666,0.2115863537171365,0.5492957746478874,0.15425983169340224,0.5308641975308642,0.14597434550390864,0,0
23,12000,0.568,0.5571683511605879,0.481340255199804,76008864,170.9141206741333,0.7439024390243902,0.18355525045955803,0.8028169014084507,0.09921347600648876,0.31868131868131866,0.16510239380502342,0.4583333333333333,0.17021324550316225,0.6486486486486487,0.1930937625604416,0.5287356321839081,0.18882187166532577,0,0
24,12500,0.562,0.5559656546721372,0.47404066458204247,78366288,180.17851185798645,0.6235294117647059,0.1560444689253367,0.7567567567567568,0.16675501133819795,0.39325842696629215,0.16681372142327464,0.4935064935064935,0.1481326422171906,0.6046511627906976,0.17816168373642238,0.5333333333333333,0.1840924723595776,0,0
