,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.6287625418060201,0.34570036946587984,0.6033330147132576,15488992,4.3691723346710205,0.75,0.14975298969775616,0.92,0.16951074650052833,0.18181818181818182,0.11433961105064652,0.7333333333333333,0.14972733993724707,0.9090909090909091,0.22782397019394734,0.02040816326530612,0.18220849106188,0,0
1,1000,0.572,0.0,0.48001457903049444,16119848,11.217737913131714,0.8214285714285714,0.20364634956539887,0.875,0.1795980692954977,0.0,0.1815373276462476,0.6138613861386139,0.17475979925515034,0.9222222222222223,0.12533829569716262,0.04,0.13507655121992596,0,0
2,1500,0.548,0.0,0.4552825540981552,17191064,18.01344084739685,0.8888888888888888,0.16423897829789924,0.788235294117647,0.12309245869103456,0.0,0.17344048104243906,0.6623376623376623,0.17299686510673098,0.9139784946236559,0.1954811869162791,0.0,0.17074974342445634,0,0
3,2000,0.554,0.0,0.4696814759501739,17813624,24.662161588668823,0.8809523809523809,0.12839818299871972,0.8933333333333333,0.13160085156772947,0.0,0.24098486946858522,0.8068181818181818,0.14721591371075277,0.9428571428571428,0.15079673703510524,0.0,0.20100344333652528,0,0
4,2500,0.562,0.0,0.47201944125673845,18623808,31.262284994125366,0.9213483146067416,0.22161451154730938,0.56,0.15907157863429147,0.0,0.1631590622044786,0.8850574712643678,0.18592979067268525,0.9642857142857143,0.12734199700113558,0.0,0.14288305992773034,0,0
5,3000,0.516,0.0,0.4245247573254194,18913016,39.55187368392944,0.926829268292683,0.14991530931967792,0.4883720930232558,0.130346722822726,0.0,0.19896553919587792,0.8941176470588236,0.1692308991577879,0.9558823529411765,0.1502900186022837,0.0,0.20125151090156543,0,0
6,3500,0.538,0.33641862913258136,0.44025510797503203,27259320,47.64099335670471,0.8414634146341463,0.16583441505708557,0.46875,0.20229864423352445,0.0759493670886076,0.1769413915127335,0.7631578947368421,0.1267709969669434,0.8877551020408163,0.19966194225248854,0.07142857142857142,0.12849260997722395,0,0
7,4000,0.57,0.5296605715097465,0.4816579231600061,37376752,54.03897476196289,0.782608695652174,0.1552357662856154,0.6703296703296703,0.14564244050058567,0.24050632911392406,0.16483841141956382,0.40229885057471265,0.1746591456020083,0.8518518518518519,0.18360187682109208,0.5106382978723404,0.17602235937113458,0,0
8,4500,0.622,0.5675474682415613,0.5452445573713692,39454856,60.9314501285553,0.8586956521739131,0.14822100403171745,0.7065217391304348,0.20663639552811217,0.30952380952380953,0.16408992677549944,0.5180722891566265,0.16204410621387064,0.8588235294117647,0.21384120373157245,0.4,0.10516736371922794,0,0
9,5000,0.624,0.4827442598404999,0.5460932633479968,40691384,67.74614214897156,0.8831168831168831,0.1879027474428201,0.7717391304347826,0.1885915442279369,0.16666666666666666,0.14920175681355732,0.7525773195876289,0.15825306963870123,0.95,0.14899679466066837,0.15584415584415584,0.16705408721631615,0,0
10,5500,0.612,0.5588103550952513,0.532509843800454,46616856,74.83912515640259,0.891566265060241,0.17542407747868213,0.7375,0.14879956573832823,0.25,0.18589159064575006,0.515625,0.11381490602373205,0.8586956521739131,0.18696758743936864,0.41836734693877553,0.18910227267413876,0,0
11,6000,0.63,0.5910478832523015,0.5547383064651998,48114416,83.05224132537842,0.8636363636363636,0.1349414840919823,0.7159090909090909,0.17900899429802422,0.4444444444444444,0.15929979858286455,0.6333333333333333,0.19005802680053105,0.9186046511627907,0.18120502458283586,0.26666666666666666,0.15548667164376181,0,0
12,6500,0.618,0.5815584758291356,0.5413967470382873,49679688,91.8342297077179,0.8831168831168831,0.15174722568105714,0.7341772151898734,0.16390634963452003,0.35714285714285715,0.15476997304273582,0.5789473684210527,0.21302522737078794,0.8554216867469879,0.16964497420306324,0.3373493975903614,0.14690625006783573,0,0
13,7000,0.636,0.572576920548001,0.5624432017617671,49929288,99.11683225631714,0.8313253012048193,0.1507195715455369,0.7191011235955056,0.15471708925718983,0.3804347826086957,0.16011487328291793,0.7777777777777778,0.1498015988457387,0.8554216867469879,0.2095228890296829,0.2328767123287671,0.17512397803893365,0,0
14,7500,0.608,0.5235400990680855,0.5279224251299417,52153520,106.47787117958069,0.7763157894736842,0.1363708766783629,0.8148148148148148,0.17101253975139438,0.30337078651685395,0.148248587534412,0.6867469879518072,0.17088811593879763,0.8817204301075269,0.18557541021150403,0.17721518987341772,0.18790446988552917,0,0
15,8000,0.646,0.5726743190578301,0.5725443032472143,54339360,113.82170987129211,0.8828828828828829,0.22920061491601373,0.6818181818181818,0.15938083313120552,0.375,0.15764964117746427,0.6463414634146342,0.1391302189843195,0.9428571428571428,0.13312847916972678,0.2564102564102564,0.18151021262126996,0,0
16,8500,0.626,0.5878141833760978,0.5516662670822344,55562368,121.22682023048401,0.8202247191011236,0.1931763781252962,0.8024691358024691,0.14409032817363548,0.3333333333333333,0.1445880939629033,0.6,0.1527196659084882,0.8831168831168831,0.15784622113014357,0.3548387096774194,0.20757931269953303,0,0
17,9000,0.632,0.5680203253572118,0.5577624703772959,57390184,130.27871966362,0.8518518518518519,0.16178106285243327,0.8505747126436781,0.18391216890941325,0.33766233766233766,0.16534227317488437,0.6210526315789474,0.21144675048050626,0.8947368421052632,0.1407181515485993,0.24705882352941178,0.13679959303416364,0,0
18,9500,0.606,0.567836789664147,0.5280080502180268,60616880,139.4398775100708,0.7888888888888889,0.1939943407279954,0.7671232876712328,0.17452383641146574,0.3170731707317073,0.1566173358471189,0.6375,0.136410031561456,0.8860759493670886,0.1532897619985281,0.30927835051546393,0.18516469345343595,0,0
