,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.451505016722408,0.37683544361048,0.41676770099358595,15490760,3.9708330631256104,0.7948717948717948,0.1193182219948374,0.2631578947368421,0.20030992915848328,0.12,0.16899161966302995,0.2653061224489796,0.12305402756287054,0.86,0.1870476856481377,0.5,0.1946416644146466,0,0
1,1000,0.556,0.4022481737259279,0.4660560785426699,15572456,9.873203992843628,0.9,0.17680990258429657,0.7956989247311828,0.16471426088696586,0.08139534883720931,0.20344220607259553,0.18292682926829268,0.14482543766992256,0.9390243902439024,0.1675799827431598,0.4230769230769231,0.1425846027224429,0,0
2,1500,0.434,0.0,0.31757568158033067,15655064,15.791619777679443,0.8289473684210527,0.14183055723885749,0.7763157894736842,0.1412396884221392,0.025,0.18299733962993237,0.0,0.17445008496333037,0.9029126213592233,0.22126679864224355,0.0,0.13821524458233653,0,0
3,2000,0.414,0.0,0.30013471809521985,16172064,21.708117961883545,0.9259259259259259,0.134636185359683,0.2,0.22524168385600962,0.01098901098901099,0.17340398644347457,0.5679012345679012,0.16185718983494674,0.9041095890410958,0.11288299427932272,0.0,0.19197795834398096,0,0
4,2500,0.462,0.0,0.3576886341929322,17095904,27.756513357162476,0.8947368421052632,0.15444603270597965,0.10526315789473684,0.1652050091103602,0.06060606060606061,0.17014684647543882,0.8717948717948718,0.1551248858685848,0.9418604651162791,0.1741829857395779,0.0,0.1808942400876892,0,0
5,3000,0.52,0.0,0.4108983799705449,17604056,35.13997673988342,0.9634146341463414,0.13634232800620932,0.0,0.14204727895119396,0.10526315789473684,0.1354128128729428,0.8736842105263158,0.206813057050486,0.9183673469387755,0.21014251441679144,0.0,0.16924200870229514,0,0
6,3500,0.472,0.2437019452982539,0.36405463348830486,26001192,42.84913635253906,0.8461538461538461,0.1213335670620988,0.2,0.18939885442502816,0.023809523809523808,0.19245329255793323,0.7954545454545454,0.13085092468766504,0.8823529411764706,0.21129967426279025,0.07407407407407407,0.15466368700448377,0,0
7,4000,0.578,0.5387665687717148,0.4938372890788798,35809584,48.74475955963135,0.6533333333333333,0.14687891737765463,0.6875,0.17254064485328158,0.2558139534883721,0.1708445426779898,0.35106382978723405,0.2043651471195293,0.922077922077922,0.1297803141261372,0.6575342465753424,0.1755904338454076,0,0
8,4500,0.632,0.6002912460135612,0.558831286534284,37611800,55.040528774261475,0.6842105263157895,0.11662439538508418,0.7702702702702703,0.11798007346339164,0.32967032967032966,0.1963969317039147,0.3541666666666667,0.23013797153113266,0.9125,0.17117140612620563,0.8333333333333334,0.16768922179027107,0,0
9,5000,0.588,0.49497523212802824,0.5043334728899284,40636280,61.6221878528595,0.8194444444444444,0.13218150185500818,0.7395833333333334,0.19399273084576515,0.25,0.19046660585175854,0.14893617021276595,0.1935820694340544,0.8472222222222222,0.10836113261242959,0.7692307692307693,0.18141595940098398,0,0
