,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.6020066889632107,0.47934429223435226,0.5755969350366729,5011448,7.345045804977417,0.6612903225806451,0.1959277551564504,0.8723404255319149,0.15062272842481592,0.08695652173913043,0.1232538946398243,0.4090909090909091,0.1613351066427586,0.6896551724137931,0.22773087801005687,0.8571428571428571,0.13449278556809935,0,0
1,1000,0.504,0.4522537303902878,0.40587133281267224,9378376,16.43704867362976,0.550561797752809,0.14328824746374821,0.8082191780821918,0.12198910212917329,0.1134020618556701,0.19907500994398633,0.4588235294117647,0.17593314596906134,0.5795454545454546,0.223779809068062,0.6376811594202898,0.1358910781053521,0,0
2,1500,0.586,0.5439498522210401,0.5004247596246669,16805312,24.18968105316162,0.5256410256410257,0.1902030782250874,0.7887323943661971,0.12687601560082856,0.24390243902439024,0.16446414128130385,0.4935064935064935,0.1595421528610166,0.7156862745098039,0.22145086135829636,0.7252747252747253,0.13746346415230662,0,0
3,2000,0.606,0.4792349393034544,0.5257879863080308,19794408,33.1012179851532,0.75,0.1504606936034327,0.8666666666666667,0.18538786040827668,0.08139534883720931,0.17683154360911763,0.36585365853658536,0.15986037990506596,0.8214285714285714,0.17954487809134592,0.7619047619047619,0.14791464250017877,0,0
4,2500,0.608,0.5169754216662783,0.5291019782521995,23955936,41.95118069648743,0.6666666666666666,0.16946773588747502,0.9468085106382979,0.20508221307998312,0.13924050632911392,0.14889007848297822,0.40217391304347827,0.22899824258603624,0.726027397260274,0.11753043638818406,0.7439024390243902,0.13003129356297394,0,0
5,3000,0.604,0.4979353592328064,0.5245847319666345,27345680,51.07678484916687,0.7638888888888888,0.1491356196349237,0.891566265060241,0.17795424331462747,0.10126582278481013,0.14919442512852282,0.40425531914893614,0.21314546194333667,0.7528089887640449,0.14183333770331916,0.7261904761904762,0.16873691227518905,0,0
6,3500,0.614,0.48746554964531025,0.5365879426425533,29502504,60.15913772583008,0.7564102564102564,0.17818567396004284,0.8705882352941177,0.16744042627146732,0.07777777777777778,0.1899678328613513,0.42105263157894735,0.14410162391301673,0.8295454545454546,0.1627497784905766,0.75,0.1575546645035447,0,0
7,4000,0.602,0.5489670103488394,0.5258179045440464,32850072,69.02738785743713,0.6944444444444444,0.1573511963772558,0.925,0.15092799277900018,0.18,0.20280382907215888,0.4,0.18976527850092229,0.7777777777777778,0.12925569867078157,0.7608695652173914,0.16989600459988116,0,0
8,4500,0.566,0.45535892223273455,0.4783754158573873,38053488,77.54077196121216,0.6559139784946236,0.22275987743670136,0.8648648648648649,0.1798839431076958,0.08139534883720931,0.13539244602252848,0.3717948717948718,0.15063291138864332,0.788235294117647,0.1685538001058707,0.6588235294117647,0.14277702193856026,0,0
9,5000,0.6,0.5382063694997371,0.5189786955664266,42660528,86.151930809021,0.6428571428571429,0.20211525786359197,0.8863636363636364,0.17244778846672099,0.18518518518518517,0.1621733043226347,0.4935064935064935,0.1651809568926409,0.726027397260274,0.12195443029187555,0.6428571428571429,0.1761282621625362,0,0
10,5500,0.588,0.46867225168630106,0.5053736589863521,45095800,94.99819803237915,0.6835443037974683,0.13413644633996938,0.8863636363636364,0.18067977618466155,0.07142857142857142,0.16229068619467782,0.5348837209302325,0.19349287934771875,0.6867469879518072,0.1408942856433549,0.6666666666666666,0.1885059262896175,0,0
11,6000,0.64,0.5232308816743515,0.5662378847831431,47426880,104.06918382644653,0.7974683544303798,0.16537467242302537,0.8736842105263158,0.14603318562064557,0.12195121951219512,0.1924893473859767,0.391304347826087,0.12442729558616901,0.8658536585365854,0.1459929039366741,0.7127659574468085,0.2256825950475091,0,0
12,6500,0.578,0.4758321932471131,0.49198002590661094,50121200,113.00922298431396,0.717948717948718,0.16983815390987525,0.8762886597938144,0.15576235157785087,0.10588235294117647,0.18120356147685346,0.38961038961038963,0.15234287524101744,0.6976744186046512,0.1883098918514432,0.6410256410256411,0.15254316594295964,0,0
13,7000,0.64,0.5499425221872628,0.565968035957137,55267848,121.79086422920227,0.7052631578947368,0.20205750093656216,0.926829268292683,0.16281489411477454,0.1780821917808219,0.13997945693523414,0.3924050632911392,0.16103909633581742,0.7654320987654321,0.1522032428518346,0.7912087912087912,0.18190580882577723,0,0
14,7500,0.63,0.5394309762324507,0.5544122818426618,59563256,130.60941648483276,0.7378640776699029,0.23429611904533132,0.8783783783783784,0.14639959602020144,0.14457831325301204,0.12727932332764427,0.4246575342465753,0.1732021135980166,0.7972972972972973,0.10361217214685316,0.776595744680851,0.21521067586195328,0,0
15,8000,0.618,0.46026225450668523,0.5385537162129514,64356184,139.73485732078552,0.8444444444444444,0.18259824100678373,0.8571428571428571,0.1488517349575355,0.05333333333333334,0.14605658125967336,0.4583333333333333,0.1832023762114965,0.75,0.2102729066601984,0.7164179104477612,0.12901815990431248,0,0
16,8500,0.626,0.5101081068780996,0.5501303900153004,67841520,148.73712825775146,0.8210526315789474,0.22641410907951648,0.8205128205128205,0.13663847959921807,0.10227272727272728,0.16379557639682307,0.38666666666666666,0.17765379089325625,0.8266666666666667,0.1338013068491622,0.8,0.16169673718202401,0,0
17,9000,0.584,0.5191284728125055,0.5030224834539937,66523624,158.17694354057312,0.6875,0.15664568911480878,0.851063829787234,0.1790495450894878,0.14285714285714285,0.17452570346396892,0.38636363636363635,0.21424259468296253,0.8,0.16239404991289877,0.7575757575757576,0.11314241773587298,0,0
