,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.5618729096989966,0.39384009136134746,0.5325447684729921,15349912,3.93335223197937,0.8,0.1553867664621941,0.5614035087719298,0.19158433504024877,0.046511627906976744,0.12356933274491434,0.2916666666666667,0.1552773893936473,0.7,0.15271773365260966,0.875,0.21482759114839114,0,0
1,1000,0.482,0.2518467788426418,0.3758645119935225,15398728,9.824608564376831,0.9,0.17837715997971215,0.5974025974025974,0.13691434465531355,0.011235955056179775,0.19135673792654295,0.20270270270270271,0.1080737465031356,0.24358974358974358,0.21081380593684645,0.8554216867469879,0.17442059767783255,0,0
2,1500,0.422,0.0,0.3048372741923845,15585744,15.528313875198364,0.9333333333333333,0.12367311815404895,0.4838709677419355,0.19825469865466602,0.0,0.1975141473576068,0.0,0.16831237035048555,0.8352941176470589,0.1518236520752634,0.36619718309859156,0.1604217268867685,0,0
3,2000,0.348,0.0,0.21189411338087752,15990968,20.98984122276306,0.9555555555555556,0.18583152449299714,0.8352941176470589,0.16181817438048923,0.0,0.1514687389224687,0.0,0.12298439166851383,0.21176470588235294,0.14766904674342465,0.0,0.23022812190952394,0,0
4,2500,0.346,0.0,0.19481133469255085,16692032,26.498791217803955,0.90625,0.2319672954015782,0.9042553191489362,0.1821122279114181,0.02857142857142857,0.11330838446534752,0.0,0.15357448213723587,0.0,0.172755283539506,0.0,0.14628232653254475,0,0
5,3000,0.322,0.0,0.1798241581705482,17100576,31.88716983795166,0.9294117647058824,0.20324293394384757,0.9425287356321839,0.18125948202903866,0.012048192771084338,0.14137804839876825,0.0,0.15511914752895464,0.0,0.14310313006584652,0.0,0.17589725803346276,0,0
6,3500,0.392,0.21707284427408646,0.2583376027714753,26918744,37.616370677948,0.9634146341463414,0.10969401219822227,0.8020833333333334,0.19623710172585884,0.06818181818181818,0.17184281913791877,0.05263157894736842,0.14346882698734176,0.2236842105263158,0.19125542345040483,0.1686746987951807,0.18750181650025283,0,0
7,4000,0.648,0.637674983983976,0.5778951357211038,38284432,43.644598960876465,0.797979797979798,0.22764943504868487,0.575,0.1577466436250667,0.49473684210526314,0.1832270743369928,0.5324675324675324,0.13537630687329166,0.8450704225352113,0.17506006089328283,0.6582278481012658,0.12094047922268117,0,0
8,4500,0.626,0.603610901332977,0.5495799290889472,39812216,49.844627141952515,0.8493150684931506,0.12964030567250973,0.5555555555555556,0.1331067358460072,0.5054945054945055,0.19992463605130023,0.375,0.1559004760633179,0.6896551724137931,0.19521288129412254,0.7840909090909091,0.18621496507274243,0,0
9,5000,0.608,0.5855940198276381,0.5307457312226468,39001680,56.13885498046875,0.875,0.16948906210151668,0.47126436781609193,0.13759459721164463,0.5263157894736842,0.12379966459442793,0.3263157894736842,0.24067555650569936,0.7439024390243902,0.2012213223794662,0.7654320987654321,0.12721979720724536,0,0
