,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.6020066889632107,0.49643428415366214,0.5759424134643858,56,1.3844058513641357,0.5714285714285714,0.14975298969775616,0.9,0.16951074650052833,0.36363636363636365,0.11433961105064652,0.7111111111111111,0.14972733993724707,0.7878787878787878,0.22782397019394734,0.14285714285714285,0.18220849106188,0,0
1,1000,0.626,0.5277396647835697,0.5463389309125137,56,2.9571821689605713,0.5714285714285714,0.20364634956539887,0.9375,0.1795980692954977,0.36619718309859156,0.1815373276462476,0.7425742574257426,0.17475979925515034,0.8555555555555555,0.12533829569716262,0.17333333333333334,0.13507655121992596,0,0
2,1500,0.6,0.5357370706261294,0.5190110867944494,56,4.826297760009766,0.6296296296296297,0.16423897829789924,0.8470588235294118,0.12309245869103456,0.3291139240506329,0.17344048104243906,0.7662337662337663,0.17299686510673098,0.7956989247311828,0.1954811869162791,0.22093023255813954,0.17074974342445634,0,0
3,2000,0.594,0.5213826453242035,0.5146722005192768,56,7.10745644569397,0.5714285714285714,0.12839818299871972,0.9466666666666667,0.13160085156772947,0.4166666666666667,0.24098486946858522,0.75,0.14721591371075277,0.8714285714285714,0.15079673703510524,0.13636363636363635,0.20100344333652528,0,0
4,2500,0.606,0.5093520246413132,0.5268449444463125,56,9.097987174987793,0.6179775280898876,0.22161451154730938,0.88,0.15907157863429147,0.38823529411764707,0.1631590622044786,0.7816091954022989,0.18592979067268525,0.8571428571428571,0.12734199700113558,0.12345679012345678,0.14288305992773034,0,0
5,3000,0.608,0.5324993178680062,0.5313269663942305,56,11.099481582641602,0.6097560975609756,0.14991530931967792,0.872093023255814,0.130346722822726,0.42857142857142855,0.19896553919587792,0.8235294117647058,0.1692308991577879,0.8970588235294118,0.1502900186022837,0.13541666666666666,0.20125151090156543,0,0
6,3500,0.634,0.5460032820357612,0.5567590610073923,56,12.911421060562134,0.5365853658536586,0.16583441505708557,0.9166666666666666,0.20229864423352445,0.43037974683544306,0.1769413915127335,0.7763157894736842,0.1267709969669434,0.8061224489795918,0.19966194225248854,0.2,0.12849260997722395,0,0
7,4000,0.604,0.5151392630732579,0.5231879939700138,56,14.901553869247437,0.5797101449275363,0.1552357662856154,0.9230769230769231,0.14564244050058567,0.35443037974683544,0.16483841141956382,0.8505747126436781,0.1746591456020083,0.7777777777777778,0.18360187682109208,0.14893617021276595,0.17602235937113458,0,0
8,4500,0.646,0.5275392032071359,0.5718867459038995,56,16.715797901153564,0.6739130434782609,0.14822100403171745,0.8804347826086957,0.20663639552811217,0.4642857142857143,0.16408992677549944,0.7831325301204819,0.16204410621387064,0.8117647058823529,0.21384120373157245,0.12307692307692308,0.10516736371922794,0,0
9,5000,0.624,0.48811671156966446,0.5444610829226214,56,18.41934084892273,0.6493506493506493,0.1879027474428201,0.9239130434782609,0.1885915442279369,0.24358974358974358,0.14920175681355732,0.8144329896907216,0.15825306963870123,0.875,0.14899679466066837,0.12987012987012986,0.16705408721631615,0,0
