,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.6020066889632107,0.5719765795229871,0.5761772343323622,56,0.8495957851409912,0.6153846153846154,0.1193182219948374,0.8070175438596491,0.20030992915848328,0.38,0.16899161966302995,0.3877551020408163,0.12305402756287054,0.76,0.1870476856481377,0.6296296296296297,0.1946416644146466,0,0
1,1000,0.622,0.5652496506959047,0.5460375563850178,56,1.7341139316558838,0.675,0.17680990258429657,0.8602150537634409,0.16471426088696586,0.313953488372093,0.20344220607259553,0.2804878048780488,0.14482543766992256,0.8292682926829268,0.1675799827431598,0.7692307692307693,0.1425846027224429,0,0
2,1500,0.612,0.5806169040645783,0.5319368645560397,56,2.677145004272461,0.618421052631579,0.14183055723885749,0.8157894736842105,0.1412396884221392,0.4,0.18299733962993237,0.3448275862068966,0.17445008496333037,0.7766990291262136,0.22126679864224355,0.7088607594936709,0.13821524458233653,0,0
3,2000,0.602,0.5530646414684622,0.5222387077877492,56,3.6492598056793213,0.691358024691358,0.134636185359683,0.8105263157894737,0.22524168385600962,0.38461538461538464,0.17340398644347457,0.2345679012345679,0.16185718983494674,0.7945205479452054,0.11288299427932272,0.7125,0.19197795834398096,0,0
4,2500,0.61,0.5663197970910422,0.5311711105234054,56,4.573310375213623,0.6842105263157895,0.15444603270597965,0.7631578947368421,0.1652050091103602,0.3333333333333333,0.17014684647543882,0.28205128205128205,0.1551248858685848,0.8255813953488372,0.1741829857395779,0.813953488372093,0.1808942400876892,0,0
5,3000,0.594,0.5494498740861694,0.5117304944750982,56,5.6109936237335205,0.7073170731707317,0.13634232800620932,0.7671232876712328,0.14204727895119396,0.3684210526315789,0.1354128128729428,0.24210526315789474,0.206813057050486,0.7959183673469388,0.21014251441679144,0.7142857142857143,0.16924200870229514,0,0
6,3500,0.576,0.5266190340203483,0.49085948682478836,56,6.62307596206665,0.5384615384615384,0.1213335670620988,0.8,0.18939885442502816,0.2857142857142857,0.19245329255793323,0.2840909090909091,0.13085092468766504,0.8235294117647058,0.21129967426279025,0.7407407407407407,0.15466368700448377,0,0
7,4000,0.638,0.5905434301182338,0.5672424016373061,56,7.694501876831055,0.7466666666666667,0.14687891737765463,0.8125,0.17254064485328158,0.36046511627906974,0.1708445426779898,0.2553191489361702,0.2043651471195293,0.9090909090909091,0.1297803141261372,0.8356164383561644,0.1755904338454076,0,0
8,4500,0.612,0.5834339354737903,0.5350330989324935,56,8.652183294296265,0.6052631578947368,0.11662439538508418,0.7972972972972973,0.11798007346339164,0.3956043956043956,0.1963969317039147,0.2916666666666667,0.23013797153113266,0.85,0.17117140612620563,0.8333333333333334,0.16768922179027107,0,0
9,5000,0.61,0.5541388056672399,0.530154446666506,56,9.641894340515137,0.6805555555555556,0.13218150185500818,0.8541666666666666,0.19399273084576515,0.3684210526315789,0.19046660585175854,0.22340425531914893,0.1935820694340544,0.8472222222222222,0.10836113261242959,0.7142857142857143,0.18141595940098398,0,0
