,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,drifts_alerts,local_alerts
0,500,0.5953177257525084,0.5661487337863437,0.5691239062619872,56,3.5005273818969727,0.6923076923076923,0.1193182219948374,0.8070175438596491,0.20030992915848328,0.38,0.16899161966302995,0.3673469387755102,0.12305402756287054,0.76,0.1870476856481377,0.5555555555555556,0.1946416644146466,0,0
1,1000,0.646,0.5984472978952595,0.5747359518706813,56,7.260451793670654,0.7375,0.17680990258429657,0.8709677419354839,0.16471426088696586,0.36046511627906974,0.20344220607259553,0.3170731707317073,0.14482543766992256,0.8414634146341463,0.1675799827431598,0.7435897435897436,0.1425846027224429,0,0
2,1500,0.62,0.5951171362523525,0.5418904973622537,56,11.025261402130127,0.6052631578947368,0.14183055723885749,0.868421052631579,0.1412396884221392,0.45,0.18299733962993237,0.3793103448275862,0.17445008496333037,0.7669902912621359,0.22126679864224355,0.6455696202531646,0.13821524458233653,0,0
3,2000,0.596,0.5488239510821556,0.514738030605136,56,14.789814949035645,0.7283950617283951,0.134636185359683,0.8315789473684211,0.22524168385600962,0.37362637362637363,0.17340398644347457,0.24691358024691357,0.16185718983494674,0.7671232876712328,0.11288299427932272,0.6375,0.19197795834398096,0,0
4,2500,0.62,0.5785011056799023,0.5430671258441234,56,18.573715925216675,0.6973684210526315,0.15444603270597965,0.7763157894736842,0.1652050091103602,0.3939393939393939,0.17014684647543882,0.2692307692307692,0.1551248858685848,0.8255813953488372,0.1741829857395779,0.7906976744186046,0.1808942400876892,0,0
5,3000,0.602,0.5610104965111848,0.5213400554187192,56,22.450175046920776,0.7317073170731707,0.13634232800620932,0.7808219178082192,0.14204727895119396,0.34210526315789475,0.1354128128729428,0.28421052631578947,0.206813057050486,0.7857142857142857,0.21014251441679144,0.7142857142857143,0.16924200870229514,0,0
6,3500,0.584,0.5377871868800158,0.5004179196249291,56,26.33622455596924,0.5769230769230769,0.1213335670620988,0.8,0.18939885442502816,0.2976190476190476,0.19245329255793323,0.29545454545454547,0.13085092468766504,0.8470588235294118,0.21129967426279025,0.7037037037037037,0.15466368700448377,0,0
7,4000,0.646,0.5983694271687298,0.5762752439409754,56,30.099416494369507,0.7466666666666667,0.14687891737765463,0.8333333333333334,0.17254064485328158,0.43023255813953487,0.1708445426779898,0.23404255319148937,0.2043651471195293,0.922077922077922,0.1297803141261372,0.7945205479452054,0.1755904338454076,0,0
8,4500,0.624,0.5952987825917829,0.5494783054632945,56,33.861863136291504,0.618421052631579,0.11662439538508418,0.8378378378378378,0.11798007346339164,0.3956043956043956,0.1963969317039147,0.3020833333333333,0.23013797153113266,0.8625,0.17117140612620563,0.8333333333333334,0.16768922179027107,0,0
9,5000,0.61,0.5542319382472932,0.5301476541115694,56,37.604024171829224,0.6805555555555556,0.13218150185500818,0.8541666666666666,0.19399273084576515,0.3684210526315789,0.19046660585175854,0.22340425531914893,0.1935820694340544,0.875,0.10836113261242959,0.6923076923076923,0.18141595940098398,0,0
10,5500,0.61,0.5405872219995891,0.5300978360402911,56,41.397438764572144,0.574468085106383,0.2038285596371401,0.8354430379746836,0.1842111611171489,0.22857142857142856,0.11272405940055719,0.35714285714285715,0.1567059908716515,0.8876404494382022,0.18026883593099496,0.7176470588235294,0.16226139304250733,0,0
