,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,class_10,class_prop_10,class_11,class_prop_11,class_12,class_prop_12,class_13,class_prop_13,class_14,class_prop_14,drifts_alerts,local_alerts
138,69500,0.974,0.9709921744177934,0.9720564717211494,0.972972972972973,0.07051849639822629,0.9629629629629629,0.04324347403899727,1.0,0.0734307059837694,0.9772727272727273,0.06278217938324736,0.9444444444444444,0.06710595508380916,1.0,0.046305980720459175,1.0,0.04691575841900536,1.0,0.0759505749151742,0.9230769230769231,0.042661709852341426,0.9666666666666667,0.07325399995334665,1.0,0.12714147339937368,1.0,0.0714771895154522,0.9722222222222222,0.0679345263562233,0.8571428571428571,0.048331316599139605,1.0,0.08294665938143482,0,0
139,70000,0.948,0.9442334372481553,0.9441323976226186,1.0,0.0821019296790255,0.9259259259259259,0.042024917975602434,0.8717948717948718,0.06468742365133567,0.90625,0.05465238725887927,0.9318181818181818,0.11696194209855046,0.9736842105263158,0.08775742295247922,1.0,0.05599803750068667,1.0,0.054080381668621905,0.9259259259259259,0.07606792184205628,0.9767441860465116,0.06837846784225177,1.0,0.09907400615487119,0.9565217391304348,0.05252756978883867,0.9310344827586207,0.03257546438451521,0.84375,0.0455052765936926,0.9375,0.06760685060859313,0,0
140,70500,0.97,0.9686506685260465,0.9677922211772587,0.9714285714285714,0.06931217634925899,1.0,0.06285719718815722,0.967741935483871,0.07410287995279696,0.9428571428571428,0.06937973455827075,0.96,0.054191090188875836,1.0,0.06086196193083238,1.0,0.09533613497797179,0.9583333333333334,0.054881344984279774,0.9333333333333333,0.07923288215102939,1.0,0.051080623105422676,1.0,0.05231322217221567,1.0,0.06762097094836099,0.9696969696969697,0.056980637346771536,0.8857142857142857,0.05409531112017027,0.9487179487179487,0.09775383302558585,0,0
141,71000,0.958,0.9589661978636623,0.9549094969188155,1.0,0.045444538872298566,0.95,0.05378448838802677,0.9375,0.08000116679449948,0.9130434782608695,0.04542665428871006,0.9,0.06624232266973763,1.0,0.0913420163383704,1.0,0.07085735013373029,0.9375,0.09401648406079721,0.8372093023255814,0.12045639680021318,1.0,0.05143694839264853,1.0,0.035896848968939916,1.0,0.054375723657726055,1.0,0.05224156006277546,0.9285714285714286,0.0751097633154028,1.0,0.06336773725612362,0,0
142,71500,0.966,0.9646761601993006,0.9635055299855739,0.9444444444444444,0.05232515134239991,0.9714285714285714,0.07469658691785763,0.9705882352941176,0.0792732535951444,0.9565217391304348,0.056838530382911784,0.9722222222222222,0.051952863676304584,1.0,0.053916688931400406,0.9714285714285714,0.0767208020163978,0.9655172413793104,0.03696825028987918,0.9142857142857143,0.07667184730914924,0.9534883720930233,0.08539320922761846,0.9655172413793104,0.07438992665321019,1.0,0.04426150440908654,1.0,0.09036645377754418,0.8918918918918919,0.07707895948862702,1.0,0.0691459719824687,0,0
143,72000,0.95,0.9505294008597397,0.9463097626032463,0.9615384615384616,0.04594654207230476,0.9545454545454546,0.09060306560528483,0.9,0.08746066675354783,0.90625,0.08027048665398229,1.0,0.04538141466204994,0.96,0.043937088518401925,1.0,0.07568696192063025,0.9705882352941176,0.07282803314909204,0.9230769230769231,0.08665314642785286,0.96,0.04269162113535471,0.9230769230769231,0.1002730985457555,1.0,0.04162983243293652,1.0,0.060318875659780544,0.868421052631579,0.06660087872950737,0.9428571428571428,0.05971828773351861,0,0
144,72500,0.95,0.9469312428399709,0.9462636006826671,0.9534883720930233,0.10770126219733936,1.0,0.08306036672672235,0.8529411764705882,0.0679246427808724,0.9696969696969697,0.04768961885419438,0.8666666666666667,0.07863445179895427,1.0,0.05938458955312473,1.0,0.03385156994881474,0.9629629629629629,0.054952432048083553,0.9333333333333333,0.04431717861769916,0.9459459459459459,0.06859687565433338,1.0,0.06834236668488941,0.90625,0.058951658476219714,0.9428571428571428,0.06106450144387138,0.8888888888888888,0.0673025807162759,1.0,0.09822590449860515,0,0
145,73000,0.946,0.947538632333403,0.9420384435390038,0.972972972972973,0.08420313904652016,0.8648648648648649,0.060239771797665556,0.8974358974358975,0.07385218700820588,0.9615384615384616,0.06310752355532531,1.0,0.06527399079703479,0.975609756097561,0.07392499066516682,1.0,0.06365517240023941,0.9166666666666666,0.08616878876404241,0.8780487804878049,0.0723363649406899,1.0,0.051154550153519295,1.0,0.028061668860348433,0.9210526315789473,0.07388555650406263,1.0,0.06366179292142786,0.8484848484848485,0.06619818727896438,1.0,0.0742763153067871,0,0
146,73500,0.944,0.9429284590872017,0.9398832016489178,1.0,0.06883150838586732,1.0,0.05562609757361623,0.8666666666666667,0.07936269620846455,0.9615384615384616,0.05479420559375991,0.9666666666666667,0.06777424601227794,1.0,0.0390728331704134,0.9310344827586207,0.07947218301605774,0.9512195121951219,0.04864867262584655,0.8461538461538461,0.05692002486950416,0.9230769230769231,0.0812149414859924,1.0,0.05391952077666962,1.0,0.08010779962126775,0.972972972972973,0.07975199892610853,0.8205128205128205,0.09491038058163064,0.9310344827586207,0.05959289115252341,0,0
147,74000,0.948,0.9418049659220217,0.9442122338279848,1.0,0.05365086101963891,1.0,0.06944465920817847,0.8260869565217391,0.05697025456493775,0.9629629629629629,0.07055778109681211,0.9090909090909091,0.06786530169952965,1.0,0.049815767173246775,1.0,0.07858108319703036,1.0,0.06929688156776628,0.8648648648648649,0.06432133540006486,0.9333333333333333,0.047692374678783345,1.0,0.07792720741701498,0.972972972972973,0.07677540047813161,0.9743589743589743,0.05167844498650185,0.8,0.076171394703871,0.918918918918919,0.08925125280849208,0,0
148,74500,0.95,0.9493816903724809,0.946368504153223,1.0,0.045959564918081564,0.9142857142857143,0.05818372503193563,0.8947368421052632,0.06406979838908632,0.8857142857142857,0.06386452349470982,1.0,0.09631971253245732,0.9210526315789473,0.08909953748218324,1.0,0.03404552869738863,0.9310344827586207,0.04718625716176509,0.9354838709677419,0.06428919067556657,1.0,0.07602995733753751,0.9696969696969697,0.07242501566925745,1.0,0.0758753263588864,1.0,0.08514677764974243,0.8648648648648649,0.05894042455659361,0.9411764705882353,0.06856466004480825,0,0
149,75000,0.962,0.9615098598643128,0.9591927904399447,1.0,0.05229187209786156,0.9302325581395349,0.08753995689583112,0.8333333333333334,0.07630966264988777,1.0,0.07756488687981317,1.0,0.05365352508622009,1.0,0.05996914334997651,1.0,0.050487950707461496,0.9333333333333333,0.06434387123247522,1.0,0.06092182836463364,1.0,0.07876837809533757,1.0,0.060938985148470105,1.0,0.06068861397955054,0.967741935483871,0.07543335210189918,0.8125,0.07523117094030433,0.975609756097561,0.06585680247027764,0,0
150,75500,0.948,0.9447351222686845,0.9441371990391598,1.0,0.04524177522449345,0.9545454545454546,0.07242652542836707,0.90625,0.054224070976137906,0.9696969696969697,0.05523938814181658,1.0,0.08008121812846725,0.9565217391304348,0.057979194121413745,1.0,0.05963453818935679,0.9767441860465116,0.08203128520575831,0.8235294117647058,0.06797216730582295,0.8461538461538461,0.036025429637298455,0.9705882352941176,0.07559578740847249,1.0,0.04381579400182654,0.9714285714285714,0.09040127932618429,0.8536585365853658,0.1035766645626068,0.9696969696969697,0.07575488234197754,0,0
151,76000,0.954,0.9531864905609777,0.9505979792425596,0.8918918918918919,0.06224746196528119,0.9705882352941176,0.06954477049426858,0.9333333333333333,0.06619325063056965,1.0,0.04444340186150785,0.9428571428571428,0.06261601641434207,1.0,0.05165744441631708,0.9629629629629629,0.07728473336151423,0.9772727272727273,0.0818004829399032,0.8108108108108109,0.05831044070146897,0.9428571428571428,0.06270292196275966,0.9777777777777777,0.10540702370667933,1.0,0.050461429449013176,1.0,0.07074010582948191,0.9090909090909091,0.0770714132686554,1.0,0.05951910299823784,0,0
152,76500,0.938,0.9290312865718287,0.9334595455501608,0.9615384615384616,0.05425448249140237,1.0,0.060490760603698505,0.8378378378378378,0.11108880230954779,0.975,0.07158640595728763,0.9743589743589743,0.07447315347759553,0.9459459459459459,0.08110453946560159,1.0,0.05387460786818117,1.0,0.05783609871611459,0.7,0.06475636439157018,0.975,0.06671334054753092,0.9666666666666667,0.05311273603392271,1.0,0.04652370048978216,0.96875,0.07847138735657028,0.7857142857142857,0.04523576368386652,0.9117647058823529,0.08047785660732804,0,0
153,77000,0.966,0.962309350834641,0.9634315804870913,1.0,0.04244256693756318,0.9642857142857143,0.037324057916748185,0.875,0.052028551350202054,0.9142857142857143,0.056034463429985165,1.0,0.0754931154016903,1.0,0.07278320860204118,1.0,0.08999187632676182,1.0,0.06378638728806454,0.9210526315789473,0.07693096966965302,1.0,0.03996286832474825,1.0,0.05992874417859007,1.0,0.10538436511297453,1.0,0.06846299129663902,0.8260869565217391,0.04951816829568614,0.9574468085106383,0.10992766586865267,0,0
154,77500,0.96,0.9574181990281669,0.9570658824034518,0.9743589743589743,0.06234549290187326,1.0,0.06643528826719766,0.8823529411764706,0.08004473164160159,0.9166666666666666,0.04650271485426639,0.9523809523809523,0.06243679947746351,1.0,0.062099824040371905,0.9714285714285714,0.07755747145759573,1.0,0.0751138778296663,0.9142857142857143,0.042982417477897224,0.9655172413793104,0.045377844171132053,0.9333333333333333,0.04317375378384063,1.0,0.07134427123507146,0.975,0.09368033580704246,0.8888888888888888,0.06524111804023108,1.0,0.1056640590147488,0,0
155,78000,0.96,0.9596057418108718,0.9570765711048062,0.9411764705882353,0.05910881999086257,0.9696969696969697,0.05230754734585913,0.8421052631578947,0.08227839859493505,0.9655172413793104,0.04342193287716951,1.0,0.04870177024258108,1.0,0.06886519083674744,1.0,0.1034930691639292,0.9642857142857143,0.06447597943532153,0.9354838709677419,0.06944615858714312,0.9696969696969697,0.051713610653075635,1.0,0.043521977450572506,0.9705882352941176,0.10618035380738122,0.972972972972973,0.0802168982398596,0.9047619047619048,0.07270989747572025,0.9714285714285714,0.053558395298842126,0,0
156,78500,0.966,0.9640364713095013,0.9635287050544924,0.9642857142857143,0.07137647230809492,1.0,0.05836400481381404,0.8055555555555556,0.1035981909525128,1.0,0.05375984579001453,1.0,0.05979610149890357,1.0,0.07062940483967073,1.0,0.05336923700492762,0.9743589743589743,0.06497010182559577,0.9230769230769231,0.08721179439710897,1.0,0.05294291085510413,0.972972972972973,0.06467548864017815,1.0,0.06815313093885411,0.9705882352941176,0.05462615048543839,0.9032258064516129,0.06564251070923857,0.96875,0.07088465494054384,0,0
157,79000,0.952,0.9539700956506568,0.9484482936385193,1.0,0.05008226454919773,0.972972972972973,0.09675183768340591,0.8571428571428571,0.11158788666508702,0.9487179487179487,0.08994841202775364,1.0,0.03781691326674772,1.0,0.03825018858117042,0.9696969696969697,0.05913661936763004,0.9743589743589743,0.0619979325330894,0.9333333333333333,0.05771460996248012,0.9459459459459459,0.06752986898257994,1.0,0.028198921797394805,0.972972972972973,0.08569917249215428,0.9705882352941176,0.0899193914570079,0.8378378378378378,0.048399691321138534,0.9444444444444444,0.0769662893131625,0,0
158,79500,0.956,0.9534168926350172,0.9527890917050433,1.0,0.08953706555100446,0.9722222222222222,0.07548508715332322,0.9,0.08795308690561142,1.0,0.07547750327503554,1.0,0.06495491123012068,1.0,0.06948384446307378,0.9032258064516129,0.05523547795662018,0.972972972972973,0.08122274655760334,0.8285714285714286,0.07343793767578828,0.926829268292683,0.06268125868160067,0.9166666666666666,0.036528964062201186,1.0,0.03858040419098101,1.0,0.04765822941061462,0.9032258064516129,0.06024413765289507,1.0,0.08151934523352668,0,0
159,80000,0.976,0.9720335424329329,0.9741993188620179,0.9714285714285714,0.07302966516202766,0.9736842105263158,0.06976320603601022,0.8666666666666667,0.05108460224283669,1.0,0.04816103370430793,0.925,0.07778150458740299,1.0,0.053814525807815795,1.0,0.048601523147125805,1.0,0.1081776492209015,0.9354838709677419,0.06655506246248183,1.0,0.07735383804790769,1.0,0.07816421529919448,0.9696969696969697,0.06341986678447517,1.0,0.07262650386350643,0.95,0.02504600879505234,1.0,0.08642079483895347,0,0
