,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
235,118000,0.976,0.9764644748213791,0.9732629852768172,1.0,0.07262526532602952,1.0,0.1253853698907038,1.0,0.10511667475539102,1.0,0.10373845797284051,0.9807692307692307,0.10174842210152665,1.0,0.11728519008023064,0.9705882352941176,0.11434846904317689,0.9772727272727273,0.05094187282788733,0.9148936170212766,0.13268824190921588,0.9259259259259259,0.07612203609299778,0,0
236,118500,0.976,0.9770607782616993,0.9732483224468867,0.9583333333333334,0.07652367039031688,0.984375,0.12614623253434995,1.0,0.0719913913141273,1.0,0.09664135970691909,0.975,0.09778732295282236,0.9795918367346939,0.11432748425442821,1.0,0.11256013404726,0.9821428571428571,0.09466039779047832,0.9298245614035088,0.11320417614295612,0.9636363636363636,0.09615783086634191,0,0
237,119000,0.974,0.9724972689163605,0.9710239253219688,1.0,0.08970007426699451,0.9772727272727273,0.0651108522980293,1.0,0.10384876519205834,0.9814814814814815,0.10130646884443192,1.0,0.09117536969911622,1.0,0.12452635209653114,0.9777777777777777,0.09425663635199032,0.9803921568627451,0.11539026479235633,0.8846153846153846,0.12944399392068284,0.9302325581395349,0.08524122253780911,0,0
238,119500,0.98,0.9808356911139502,0.9776601210821437,0.9833333333333333,0.12393941738481928,1.0,0.11681221237852067,1.0,0.11030295662817907,1.0,0.08128638641885011,1.0,0.05414895868535361,1.0,0.13051467518046175,1.0,0.06498124494352843,0.9821428571428571,0.10383453576906222,0.926829268292683,0.0742569659877865,0.9206349206349206,0.13992264662343828,0,0
239,120000,0.962,0.9636117583696576,0.9576667706430194,1.0,0.08576128710499623,0.9803921568627451,0.07856175360920468,0.9777777777777777,0.10318715107511373,1.0,0.12473195843836046,0.9838709677419355,0.14141435366559302,1.0,0.0831906195249855,0.9787234042553191,0.08654140302051272,1.0,0.11215843334814693,0.8412698412698413,0.11524502917061123,0.8888888888888888,0.0692080110424755,0,0
240,120500,0.962,0.9618839809694504,0.9576153976568007,1.0,0.11419786085125491,0.9838709677419355,0.09708955133419275,1.0,0.16094338243766876,1.0,0.11344711531855269,0.9545454545454546,0.10240871533644973,0.9607843137254902,0.09004997823257727,1.0,0.05928802993859746,1.0,0.08393646189253923,0.8181818181818182,0.09918384148861527,0.9183673469387755,0.07945506316955196,0,0
241,121000,0.974,0.9744826037292419,0.9710587596229624,1.0,0.08860022180554446,1.0,0.10818656909019106,1.0,0.08984245885756541,1.0,0.06831043922609688,0.98,0.10856522620727613,0.9811320754716981,0.10445068922436948,1.0,0.11410208629182468,1.0,0.08346567539851577,0.9056603773584906,0.10319659670628543,0.8867924528301887,0.13128003719233072,0,0
242,121500,0.974,0.9713100165502869,0.9710675195071685,0.9666666666666667,0.10883660555616796,1.0,0.10247333874655729,1.0,0.12529909206328332,1.0,0.08485205277693626,1.0,0.10631365598281219,0.9767441860465116,0.08154425552068773,1.0,0.12924793657625144,1.0,0.07573305874698227,0.8604651162790697,0.09637957988252564,0.92,0.08932042414779578,0,0
243,122000,0.962,0.9601029889845047,0.9576541278310444,0.9772727272727273,0.07615395891912828,1.0,0.08952313787474726,0.9782608695652174,0.07009143857917566,1.0,0.0924076645519732,0.9827586206896551,0.13180095662337718,0.9830508474576272,0.11609943057801568,0.9672131147540983,0.13594949602309672,1.0,0.10888158386098713,0.8727272727272727,0.10821778105738832,0.8536585365853658,0.07087455193211055,0,0
244,122500,0.974,0.9728630175091113,0.9710519283869243,1.0,0.07745713429147191,1.0,0.0977783631427789,0.9833333333333333,0.12928343045391216,1.0,0.11195832250212177,1.0,0.10453139468801748,1.0,0.08698726676238377,0.9814814814814815,0.10568781392175677,0.9574468085106383,0.11853101485964329,0.8863636363636364,0.07379395162933791,0.9272727272727272,0.09399130774857588,0,0
245,123000,0.968,0.9641979878476103,0.9643796946449323,0.9833333333333333,0.1184681157397794,1.0,0.11017202029511032,1.0,0.12696886244221764,1.0,0.1279129461176815,0.9545454545454546,0.06270328531718125,0.9814814814814815,0.09592363126730849,1.0,0.08910680976139584,0.98,0.1069083726187773,0.8333333333333334,0.06264460473377503,0.9230769230769231,0.09919135170677319,0,0
246,123500,0.968,0.9675798344044096,0.9643907932395921,1.0,0.0943900812738367,0.98,0.08676406052895438,1.0,0.11863844911330522,1.0,0.11229161648835616,0.9491525423728814,0.08960063102923875,0.9423076923076923,0.11426819790488273,0.9795918367346939,0.0997350926934111,0.9782608695652174,0.10253320534630131,0.9038461538461539,0.1297994062415336,0.9473684210526315,0.05197925938018017,0,0
