,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
460,230500,0.932,0.9321490867748013,0.9148074648706076,0.956989247311828,0.14719823424596876,0.9196428571428571,0.2346266328572104,0.9528301886792453,0.2045639975466164,0.9204545454545454,0.21528851171931737,0.9117647058823529,0.19832262363088707,0,0
461,231000,0.856,0.8558729545198881,0.8193152046255308,0.9333333333333333,0.16976199520117954,0.875,0.22789853421738962,0.8217821782178217,0.23938822794310674,0.8181818181818182,0.18591231789092807,0.8363636363636363,0.17703892474739608,0,0
462,231500,0.914,0.912776631038995,0.892299677399964,0.94,0.18309219926734402,0.9619047619047619,0.1687554802833405,0.8952380952380953,0.19586999249935294,0.8877551020408163,0.22967217466561063,0.8817204301075269,0.2226101532843519,0,0
463,232000,0.862,0.8551376159521078,0.826992222172075,0.9357798165137615,0.21604700151256687,0.9042553191489362,0.15195106353605506,0.7127659574468085,0.21580502357829368,0.83,0.21979512097818507,0.9134615384615384,0.19640179039489938,0,0
464,232500,0.84,0.8290061321262983,0.7982671145136724,0.9230769230769231,0.1917174712795317,0.6813186813186813,0.18756866659763574,0.8045977011494253,0.1753965190379115,0.8983050847457628,0.22600118444334413,0.8613861386138614,0.21931615864157683,0,0
465,233000,0.912,0.9051467491852013,0.8890978106899627,0.9320388349514563,0.1922106890533448,0.7974683544303798,0.17045044053487834,0.9333333333333333,0.22487076390099056,0.9431818181818182,0.1546308502282228,0.9285714285714286,0.2578372562825634,0,0
466,233500,0.932,0.9292324746449607,0.9148121608145964,0.95,0.25390441412814524,0.9629629629629629,0.21710253051892303,0.9393939393939394,0.14909339665908805,0.8555555555555555,0.1696165064337355,0.9423076923076923,0.2102831522601081,0,0
467,234000,0.886,0.8866815755557161,0.8572194361921175,0.8686868686868687,0.22340888387902702,0.908256880733945,0.27193076570787467,0.7924528301886793,0.202930706028392,0.9306930693069307,0.15579789923044637,0.9418604651162791,0.14593174515426002,0,0
468,234500,0.904,0.8971816129209105,0.8792015220608219,0.9716981132075472,0.18621528484117944,0.943089430894309,0.2630951832745632,0.9545454545454546,0.17442685178830006,0.7956989247311828,0.20523148130713145,0.8351648351648352,0.17103119878882572,0,0
469,235000,0.924,0.9231410039567675,0.904802465115114,0.989010989010989,0.20215828534988176,0.9724770642201835,0.178023852135625,0.8181818181818182,0.21827839867981558,0.9611650485436893,0.2010759240890249,0.8863636363636364,0.20046353974565323,0,0
470,235500,0.892,0.890683485834792,0.8648208876761709,0.9134615384615384,0.2488419625172989,0.97,0.21150767931822315,0.8585858585858586,0.17028929582496577,0.8877551020408163,0.176232723029083,0.83,0.19312833931042922,0,0
471,236000,0.892,0.8939730322202611,0.8642595357676124,0.96,0.18194107590456035,0.9391304347826087,0.20585326630827566,0.8380952380952381,0.1795831253514748,0.8611111111111112,0.22996131713862716,0.8775510204081632,0.20266121529706196,0,0
472,236500,0.88,0.8782966630975368,0.8494111977833328,0.9058823529411765,0.14617506550911108,0.8775510204081632,0.19295543690892092,0.839622641509434,0.21635231017086268,0.9473684210526315,0.2575824944249036,0.826530612244898,0.18693469298620163,0,0
473,237000,0.902,0.9011285234940933,0.8769864182963875,0.8941176470588236,0.16599939429952287,0.9405940594059405,0.17498226655078036,0.9173553719008265,0.2661966597176856,0.9,0.18688067963171165,0.8557692307692307,0.2059409998002992,0,0
474,237500,0.85,0.8469440980452206,0.8116921593636701,0.8627450980392157,0.2063726843597736,0.8898305084745762,0.1822941103624899,0.7741935483870968,0.22633490058348868,0.8494623655913979,0.16916611450938465,0.8631578947368421,0.21583219018486305,0,0
