,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
16,8500,0.19,0.0,-0.0004199293530617876,1.0,0.16710353398937935,0.0,0.20182437592844651,0.0,0.1927595388526905,0.0,0.21543517677333976,0.0,0.22287737445614375,0,0
17,9000,0.246,0.0,-0.0005042329025238071,1.0,0.2504790372464767,0.0,0.166447725650589,0.0,0.16119177449312508,0.0,0.2074668460184126,0.0,0.21441461659139688,0,0
18,9500,0.212,0.0,-0.0004977095204721175,1.0,0.23885396902723205,0.0,0.20693736200373175,0.0,0.15772681806893793,0.0,0.1743449990365649,0.0,0.2221368518635334,0,0
19,10000,0.204,0.0,-0.0005329471980049771,1.0,0.1997934979313426,0.0,0.21887904697329102,0.0,0.17440911633655834,0.0,0.19928217715092572,0.0,0.2076361616078824,0,0
20,10500,0.188,0.0,-0.0005224402890179204,1.0,0.16812136480605006,0.0,0.24635176889826182,0.0,0.19460651040125707,0.0,0.2005276317075375,0.0,0.1903927241868936,0,0
21,11000,0.206,0.0,-0.0005292472088510342,1.0,0.20541504601369,0.0,0.1946274183774087,0.0,0.17555979381743345,0.0,0.21424693544848294,0.0,0.21015080634298475,0,0
22,11500,0.174,0.0,-0.0005766034664043736,1.0,0.1847579056061367,0.0,0.1989688804524958,0.0,0.22834424971198525,0.0,0.21461753241176326,0.0,0.17331143181761918,0,0
23,12000,0.196,0.0,-0.0005326218434689259,1.0,0.17584159771947494,0.0,0.1929739283140963,0.0,0.17636760706858712,0.0,0.20668765176719767,0.0,0.24812921513064398,0,0
24,12500,0.176,0.0,-0.0004613778198683755,1.0,0.21352982620332273,0.0,0.19057093736309882,0.0,0.17895492955252035,0.0,0.17980120903967145,0.0,0.23714309784138676,0,0
25,13000,0.236,0.0,-0.0004766668936509059,1.0,0.22864048975359444,0.0,0.20438143258659863,0.0,0.19680062572154053,0.0,0.19754933997121882,0.0,0.17262811196704753,0,0
26,13500,0.204,0.0,4.522408534284944e-05,0.6138613861386139,0.16221054220220393,0.0,0.21775283255447414,0.0,0.2161651720773457,0.3883495145631068,0.21104178100570092,0.0,0.1928296721602751,0,0
27,14000,0.216,0.0,-0.0005462165569979679,1.0,0.25574800680548704,0.0,0.18585906615790876,0.0,0.19629635842335694,0.0,0.1697750438699126,0.0,0.19232152474333444,0,0
28,14500,0.182,0.0,-0.0004990264092603544,1.0,0.1994556368765188,0.0,0.18653783809717198,0.0,0.17923819970287272,0.0,0.2173374225950978,0.0,0.21743090272833884,0,0
29,15000,0.216,0.0,-0.0004696081834330492,1.0,0.18433093214831844,0.0,0.13481338890945366,0.0,0.23263998041743333,0.0,0.23061042057125947,0.0,0.21760527795353501,0,0
30,15500,0.194,0.0,-0.00041208041029307225,1.0,0.1850248332930883,0.0,0.20085174948404272,0.0,0.2195398671659729,0.0,0.20165019871399575,0.0,0.19293335134290035,0,0
31,16000,0.226,0.0,-0.0004756783587028551,1.0,0.2356757372405484,0.0,0.1791243151805351,0.0,0.23897490927073728,0.0,0.18791629817430847,0.0,0.15830874013387092,0,0
32,16500,0.204,0.0,-0.00047761494180637926,1.0,0.2066793366495342,0.0,0.20819289094459545,0.0,0.1812358657300078,0.0,0.2486793479329299,0.0,0.15521255874293274,0,0
33,17000,0.224,0.0,-0.0004228591466496083,1.0,0.2601922413886334,0.0,0.17356778893675898,0.0,0.17043915675818008,0.0,0.18360911185580592,0.0,0.21219170106062132,0,0
34,17500,0.204,0.0,-0.0005731926832456935,1.0,0.1673333885852532,0.0,0.2704153888212256,0.0,0.1581693294042798,0.0,0.13960418157918095,0.0,0.2644777116100601,0,0
35,18000,0.202,0.0,-0.00045634850984660073,1.0,0.1960305288645661,0.0,0.2067665814009492,0.0,0.2168432760599397,0.0,0.17363743845235363,0.0,0.20672217522219163,0,0
36,18500,0.224,0.0,-0.0004177001737838878,1.0,0.20064320389542023,0.0,0.16694642351083586,0.0,0.20999365913517803,0.0,0.21514832651936094,0.0,0.20726838693920507,0,0
37,19000,0.176,0.0,-0.000475954580334338,1.0,0.16326281729937356,0.0,0.2031036816961254,0.0,0.21354470457769076,0.0,0.20755043213290317,0.0,0.21253836429390693,0,0
38,19500,0.242,0.0,-0.00041706041040857493,1.0,0.2383441134657067,0.0,0.18967344961655888,0.0,0.18281699752715716,0.0,0.16712762290546468,0.0,0.22203781648511256,0,0
39,20000,0.184,0.0,-0.00048062304440368836,1.0,0.16267981030705878,0.0,0.2256399184183394,0.0,0.22235892345867275,0.0,0.20671283800497303,0.0,0.1826085098109558,0,0
40,20500,0.228,0.0,-0.0005754604980066255,1.0,0.20917453806359323,0.0,0.27164659277865927,0.0,0.19053410663333661,0.0,0.14179224691282524,0.0,0.1868525156115855,0,0
41,21000,0.194,0.0,-0.0004369153774352958,1.0,0.1948189229867781,0.0,0.15657136910282565,0.0,0.2108857562773291,0.0,0.19559208407343698,0.0,0.24213186755962998,0,0
42,21500,0.224,0.0,-0.0005312098691573306,1.0,0.21919684485969804,0.0,0.20804963339181745,0.0,0.185979332388465,0.0,0.20293118537000146,0.0,0.18384300399001813,0,0
43,22000,0.166,0.0,-0.0004510426763144864,1.0,0.16402032582593665,0.0,0.16087411209983735,0.0,0.2454213833293788,0.0,0.25238276908524304,0.0,0.17730140965960392,0,0
44,22500,0.202,0.0,-0.0005667370490553647,1.0,0.17348314245990853,0.0,0.23882933542647375,0.0,0.18960347483589726,0.0,0.23197664049358616,0.0,0.16610740678413458,0,0
45,23000,0.232,0.0,-0.0005158910063001333,1.0,0.23635373467454077,0.0,0.25233299047430013,0.0,0.15704064741864476,0.0,0.19405503055637144,0.0,0.16021759687614273,0,0
46,23500,0.206,0.0,-0.0005090751465481022,1.0,0.17934260038476324,0.0,0.2286207649456446,0.0,0.2018301406447801,0.0,0.20024561505931537,0.0,0.18996087896549665,0,0
47,24000,0.21,0.0,-0.00046603987680338084,1.0,0.19019065055416873,0.0,0.21832902818519326,0.0,0.21467975128148994,0.0,0.18568885008599484,0.0,0.19111171989315326,0,0
48,24500,0.218,0.0,-0.0005783393982199532,1.0,0.18132669900256237,0.0,0.18954681743671647,0.0,0.21371008160120125,0.0,0.22829757240190596,0.0,0.1871188295576138,0,0
49,25000,0.172,0.0,-0.0005365195829647782,1.0,0.1625516912451312,0.0,0.2566451976653348,0.0,0.24167904988881686,0.0,0.16485253273892386,0.0,0.17427152846179306,0,0
50,25500,0.182,0.0,-0.0005088162194954888,1.0,0.12030623541534215,0.0,0.24508514022229758,0.0,0.215037051662783,0.0,0.21173482568817995,0.0,0.20783674701139765,0,0
51,26000,0.17,0.0,-0.0005111044678245366,1.0,0.19800559796084047,0.0,0.24478769399960137,0.0,0.17820157680043672,0.0,0.19793975654213375,0.0,0.18106537469698752,0,0
52,26500,0.17,0.0,-0.0005255772912035623,1.0,0.1801016701138046,0.0,0.21212825833256543,0.0,0.19479823982605243,0.0,0.1876620531474561,0.0,0.2253097785801215,0,0
53,27000,0.21,0.0,-0.0004508360729645197,1.0,0.2604511165666949,0.0,0.19401309937582412,0.0,0.24582974926845197,0.0,0.1377021184686903,0.0,0.16200391632033884,0,0
54,27500,0.2,0.0,-0.0005452971869668869,1.0,0.21314770262761448,0.0,0.21197212092475276,0.0,0.19705677681873235,0.0,0.20419229466894664,0.0,0.17363110495995374,0,0
55,28000,0.188,0.0,-0.00047806094537783996,1.0,0.1755350629147806,0.0,0.20725649670577445,0.0,0.20767600541055753,0.0,0.22682007107059568,0.0,0.1827123638982916,0,0
56,28500,0.206,0.0,-0.0004737759946775645,1.0,0.18382601627073758,0.0,0.2149131718516238,0.0,0.20317280528599121,0.0,0.1779361780768938,0.0,0.22015182851475346,0,0
57,29000,0.182,0.0,-0.0005577681445891743,1.0,0.15684841613503564,0.0,0.22366528681288778,0.0,0.19983602405553574,0.0,0.2191202087741147,0.0,0.200530064222426,0,0
58,29500,0.2,0.0,-0.0005402917575490614,1.0,0.19395652870570831,0.0,0.22621077412963606,0.0,0.1550099734819375,0.0,0.2276441780541468,0.0,0.19717854562857146,0,0
59,30000,0.198,0.0,-0.0004540714239380507,1.0,0.20253862485855548,0.0,0.17451942604924978,0.0,0.21897018056979942,0.0,0.19972896642615207,0.0,0.20424280209624338,0,0
60,30500,0.208,0.0,-0.0005255285604559966,1.0,0.20935685955205915,0.0,0.17928344340142505,0.0,0.2100717303439813,0.0,0.1764446307149619,0.0,0.2248433359875725,0,0
61,31000,0.162,0.0,-0.0005635632480346928,1.0,0.12381577707618935,0.0,0.23720037974775837,0.0,0.21345737994906644,0.0,0.19076331699746632,0.0,0.2347631462295194,0,0
62,31500,0.204,0.0,-0.0005480388755649978,1.0,0.19014371978749295,0.0,0.18909358741936932,0.0,0.18317575223995805,0.0,0.22815532893361085,0.0,0.20943161161956905,0,0
63,32000,0.21,0.0,-0.0004812441427521991,1.0,0.20474013062409657,0.0,0.1668625127740146,0.0,0.18538646686415125,0.0,0.20980751295061484,0.0,0.23320337678712286,0,0
64,32500,0.218,0.0,-0.00044521091227296445,1.0,0.2247332084886035,0.0,0.19342876139356302,0.0,0.13290032557617143,0.0,0.2678717220102792,0.0,0.1810659825313829,0,0
65,33000,0.208,0.0,-0.0003940946433443563,1.0,0.21825410227825787,0.0,0.14720953260846048,0.0,0.19730778439793373,0.0,0.14290327832328711,0.0,0.2943253023920608,0,0
66,33500,0.174,0.0,-0.0005281238038480263,1.0,0.16542131250260927,0.0,0.24841866843821553,0.0,0.1833481409836005,0.0,0.16590897876050947,0.0,0.23690289931506534,0,0
67,34000,0.208,0.0,-0.000505305709954537,1.0,0.19383162111441113,0.0,0.20319644440450232,0.0,0.24123169457988633,0.0,0.2140406908908716,0.0,0.14769954901032853,0,0
68,34500,0.23,0.0,-0.0006601758042968718,1.0,0.22853314022443472,0.0,0.2677311907526423,0.0,0.1521289977710692,0.0,0.1820801426871975,0.0,0.16952652856465605,0,0
69,35000,0.194,0.0,0.011295276788255261,0.6235294117647059,0.18756492159416083,0.0,0.2214389796360835,0.0,0.23070477703662445,0.42718446601941745,0.17749545053103613,0.0,0.18279587120209534,0,0
70,35500,0.202,0.0,-0.0004764173415912232,1.0,0.2249066377828,0.0,0.19376192449773924,0.0,0.16409222618746416,0.0,0.21605572878059992,0.0,0.20118348275139672,0,0
71,36000,0.16,0.0,-0.0005574534383442158,1.0,0.1741725871213448,0.0,0.21973934141415977,0.0,0.21284349647549494,0.0,0.18824453020708237,0.0,0.20500004478191788,0,0
72,36500,0.18,0.0,-0.0004782774204253783,1.0,0.1649315379405644,0.0,0.1786934379146973,0.0,0.2424445463613316,0.0,0.2431403311430156,0.0,0.17079014664039108,0,0
73,37000,0.164,0.0,-0.0004930659607366258,1.0,0.1745258463020358,0.0,0.17490401237029202,0.0,0.24119287738736822,0.0,0.22326018339559772,0.0,0.18611708054470608,0,0
74,37500,0.202,0.0,-0.0005868103098057459,1.0,0.23741710974209881,0.0,0.18621277418279344,0.0,0.17867957495361092,0.0,0.16567031011816252,0.0,0.23202023100333424,0,0
75,38000,0.206,0.0,-0.000559506827495476,1.0,0.17694651160814248,0.0,0.22648153572385601,0.0,0.15138668997294424,0.0,0.22347275533057653,0.0,0.2217125073644807,0,0
76,38500,0.174,0.0,-0.0004990382612150319,1.0,0.14963355086530994,0.0,0.19780501970474698,0.0,0.192952499738436,0.0,0.22034991799789938,0.0,0.23925901169360786,0,0
77,39000,0.202,0.0,-0.0004613656423012206,1.0,0.2122965751551721,0.0,0.17706698656979733,0.0,0.20829933759647198,0.0,0.20045019519670004,0.0,0.2018869054818585,0,0
78,39500,0.2,0.0,-0.0004702210038718041,1.0,0.19498128888276445,0.0,0.18135147089055892,0.0,0.27451550380691087,0.0,0.16126784657181079,0.0,0.1878838898479549,0,0
79,40000,0.176,0.0,-0.00047109561298281163,1.0,0.1836014806311145,0.0,0.1567563383775786,0.0,0.19194015294475508,0.0,0.2536350037535976,0.0,0.21406702429295435,0,0
80,40500,0.22,0.0,-0.0004822837675597307,1.0,0.2421381764837449,0.0,0.19435862556858918,0.0,0.16428721247607303,0.0,0.2310249998770145,0.0,0.16819098559457854,0,0
81,41000,0.222,0.0,-0.0005246967561394558,1.0,0.2104250981644189,0.0,0.16957042735594322,0.0,0.2211937433654561,0.0,0.20954930007023617,0.0,0.18926143104394577,0,0
82,41500,0.21,0.0,-0.00047617600275572607,1.0,0.16558092073939631,0.0,0.1981553192993888,0.0,0.20467347187904547,0.0,0.21180814622761887,0.0,0.21978214185455053,0,0
83,42000,0.174,0.0,-0.0005232760959726975,1.0,0.21135420933285307,0.0,0.2210992309636939,0.0,0.1569180604986623,0.0,0.20765015704429599,0.0,0.20297834216049482,0,0
84,42500,0.204,0.0,-0.0005228863325557071,1.0,0.1989303201484799,0.0,0.19119036943444512,0.0,0.22885498861084608,0.0,0.1833467693978648,0.0,0.1976775524083642,0,0
85,43000,0.196,0.0,-0.0005176807900605285,1.0,0.20523856507511903,0.0,0.20867987088031192,0.0,0.15866796444663822,0.0,0.2170170162062831,0.0,0.21039658339164802,0,0
86,43500,0.226,0.0,-0.0004239522691786635,1.0,0.2225269428293012,0.0,0.10767616331475881,0.0,0.22840463534877628,0.0,0.26107934019330015,0.0,0.18031291831386323,0,0
87,44000,0.194,0.0,-0.0005312994989895524,1.0,0.17101298295045783,0.0,0.24521897000696344,0.0,0.19766682851201386,0.0,0.22003000552263052,0.0,0.16607121300793423,0,0
88,44500,0.186,0.0,-0.0004621299273374279,1.0,0.22902985089160857,0.0,0.20812543384514298,0.0,0.1486699675386727,0.0,0.20712916809834758,0.0,0.2070455796262282,0,0
89,45000,0.208,0.0,-0.0004749729669640984,1.0,0.22049227486046682,0.0,0.19534835742917184,0.0,0.21775318176688058,0.0,0.1794649813707976,0.0,0.1869412045726832,0,0
90,45500,0.214,0.0,-0.0005753945016727278,1.0,0.2052877309281449,0.0,0.21864195759781901,0.0,0.19534377791833668,0.0,0.22231721030825718,0.0,0.15840932324744217,0,0
91,46000,0.214,0.0,-0.0004836944069651886,1.0,0.19805366403261407,0.0,0.19777288926673114,0.0,0.17653391995606774,0.0,0.21358779519012747,0.0,0.21405173155445983,0,0
92,46500,0.2,0.0,-0.0005202705406811539,1.0,0.18791972865365156,0.0,0.20863704816470183,0.0,0.14323828507277875,0.0,0.2536936896420262,0.0,0.20651124846684157,0,0
93,47000,0.22,0.0,-0.0004925501785494339,1.0,0.23625463866321644,0.0,0.20967533355299664,0.0,0.19318140332821385,0.0,0.15991524020458317,0.0,0.2009733842509901,0,0
94,47500,0.2,0.0,-0.0005553081960488071,1.0,0.2191718337625464,0.0,0.177605840867659,0.0,0.22142018956771264,0.0,0.1568926979066401,0.0,0.22490943789544174,0,0
95,48000,0.18,0.0,-0.0004978086657751561,1.0,0.1632662326612565,0.0,0.22056179202057416,0.0,0.21262591700642705,0.0,0.2491932398602275,0.0,0.1543528184515147,0,0
96,48500,0.188,0.0,-0.0005076467370143419,1.0,0.16241665883777257,0.0,0.251366740791386,0.0,0.2137077841417767,0.0,0.17588284785810995,0.0,0.1966259683709548,0,0
97,49000,0.194,0.0,-0.0005859510780506701,1.0,0.18197260676817292,0.0,0.21718316681482094,0.0,0.20631796313997372,0.0,0.18651851403498437,0.0,0.20800774924204782,0,0
98,49500,0.224,0.0,-0.00048477097150163926,1.0,0.22037765773362938,0.0,0.1974433938265759,0.0,0.17469726541274427,0.0,0.1887135944742199,0.0,0.21876808855283025,0,0
99,50000,0.174,0.0,-0.0004602601681160721,1.0,0.20360637572620466,0.0,0.17003557100600925,0.0,0.19737632220837223,0.0,0.20656755430583937,0.0,0.22241417675357453,0,0
100,50500,0.226,0.0,-0.0004860242184833814,1.0,0.26999529921073967,0.0,0.16117828797343653,0.0,0.24607443340455304,0.0,0.1635294658809827,0.0,0.1592225135302879,0,0
101,51000,0.192,0.0,-0.0004407882680983146,1.0,0.18591592787401315,0.0,0.1725734508485395,0.0,0.20242397287576377,0.0,0.260744830728285,0.0,0.17834181767339838,0,0
102,51500,0.226,0.0,-0.0005222364128046005,1.0,0.23429997744917777,0.0,0.2108209119995552,0.0,0.13803962519290394,0.0,0.2181484276507147,0.0,0.19869105770764842,0,0
103,52000,0.224,0.0,-0.0005002501250625306,1.0,0.2172458925205978,0.0,0.20212249266590487,0.0,0.2251553594358311,0.0,0.20709646780418883,0.0,0.14837978757347747,0,0
104,52500,0.22,0.0,-0.0005028168002380729,1.0,0.22120711572063967,0.0,0.18821218263286676,0.0,0.2005164301022611,0.0,0.17387903392596155,0.0,0.21618523761827085,0,0
105,53000,0.216,0.0,-0.00038790551438312655,1.0,0.236711474474632,0.0,0.13945158576654465,0.0,0.19333946640085786,0.0,0.20736366624996475,0.0,0.22313380710800057,0,0
106,53500,0.198,0.0,-0.0005139797501958559,1.0,0.2076627323953949,0.0,0.19469117523069487,0.0,0.1937144950254913,0.0,0.2257635171402727,0.0,0.17816808020814612,0,0
107,54000,0.172,0.0,-0.0005268474704071129,1.0,0.18543289961652099,0.0,0.247497868068274,0.0,0.18719536191452593,0.0,0.1574995872549001,0.0,0.2223742831457791,0,0
108,54500,0.16,0.0,-0.0005097835563835046,1.0,0.21044164732610363,0.0,0.16345901971370722,0.0,0.22268871480188998,0.0,0.20857713673256875,0.0,0.19483348142573023,0,0
109,55000,0.206,0.0,-0.0005443767893866535,1.0,0.21522616953018828,0.0,0.22953443327017164,0.0,0.15726077236036717,0.0,0.21101341053400588,0.0,0.18696521430526702,0,0
110,55500,0.204,0.0,-0.00047761494180637926,1.0,0.2352684999081189,0.0,0.17366422669255202,0.0,0.1720669732471703,0.0,0.1810811649827586,0.0,0.2379191351694004,0,0
111,56000,0.212,0.0,-0.0005078720162519191,1.0,0.2423429086432388,0.0,0.1688386388881684,0.0,0.19122321214665075,0.0,0.1980575616236407,0.0,0.1995376786983015,0,0
112,56500,0.204,0.0,-0.0004675551891084919,1.0,0.25244971513216835,0.0,0.1476584690245242,0.0,0.197188464050384,0.0,0.17226758723873326,0.0,0.2304357645541903,0,0
113,57000,0.188,0.0,-0.0004731301502188171,1.0,0.22449801927552976,0.0,0.2081645113114267,0.0,0.23442057447002862,0.0,0.17522105315465578,0.0,0.15769584178835894,0,0
114,57500,0.188,0.0,-0.0005470971812173159,1.0,0.18570030559924458,0.0,0.19864247184896996,0.0,0.2045209738483242,0.0,0.20143044741987104,0.0,0.20970580128359018,0,0
115,58000,0.214,0.0,0.0034941097120022016,0.6126126126126126,0.2217899378110664,0.0,0.1856597778255999,0.0,0.21509447659314934,0.4020618556701031,0.1810356589042659,0.0,0.19642014886591846,0,0
116,58500,0.21,0.0,-0.0005065856129686063,1.0,0.18789052914519022,0.0,0.20868724684876427,0.0,0.19807965640065975,0.0,0.23455369657994715,0.0,0.1707888710254384,0,0
117,59000,0.204,0.0,-0.00045246593936956313,1.0,0.20756045589999464,0.0,0.22401448685260197,0.0,0.19662651649239793,0.0,0.1640387192374596,0.0,0.20775982151754588,0,0
118,59500,0.18,0.0,-0.0004978086657751561,1.0,0.1923999440659937,0.0,0.173436348108073,0.0,0.24926162389930034,0.0,0.1777562597884292,0.0,0.2071458241382039,0,0
119,60000,0.222,0.0,-0.00045264695594920994,1.0,0.19766675999810474,0.0,0.20911346061883745,0.0,0.1678034003941881,0.0,0.17910994759179,0.0,0.2463064313970798,0,0
120,60500,0.174,0.0,-0.000503885734219655,1.0,0.17410408359375212,0.0,0.18460497708740428,0.0,0.25362402510695864,0.0,0.2236039291859922,0.0,0.16406298502589264,0,0
121,61000,0.212,0.0,-0.0004367388809328069,1.0,0.21166400880833905,0.0,0.16019010793076327,0.0,0.2349016909150235,0.0,0.18310067567123017,0.0,0.21014351667464415,0,0
122,61500,0.208,0.0,-0.00044464206313916184,1.0,0.18212979307787164,0.0,0.1630367708211065,0.0,0.21388483025675525,0.0,0.19060068852459364,0.0,0.2503479173196731,0,0
123,62000,0.206,0.0,-0.0005141180858677906,1.0,0.1863217109063114,0.0,0.24037665318380816,0.0,0.19886334925413438,0.0,0.1703549131422264,0.0,0.20408337351351954,0,0
124,62500,0.21,0.0,-0.0005268597134693708,1.0,0.21677634364094014,0.0,0.2433413108469132,0.0,0.1562084227779516,0.0,0.17799738853080668,0.0,0.20567653420338836,0,0
125,63000,0.194,0.0,-0.0004269812426147276,1.0,0.17536410252919676,0.0,0.20347990311008665,0.0,0.19553833639204285,0.0,0.1954084425302454,0.0,0.23020921543842846,0,0
126,63500,0.202,0.0,-0.00042122999157540394,1.0,0.18963829866674603,0.0,0.18064851582329927,0.0,0.16507829946221197,0.0,0.2696053245943843,0.0,0.19502956145335829,0,0
127,64000,0.214,0.0,-0.000498976588833112,1.0,0.2119261375924812,0.0,0.231231480101509,0.0,0.14407721372714993,0.0,0.2062548117828016,0.0,0.20651035679605823,0,0
128,64500,0.204,0.0,-0.0004927049501764732,1.0,0.1998165175985828,0.0,0.23081258889187845,0.0,0.17985527205500748,0.0,0.17505495188993211,0.0,0.2144606695645991,0,0
129,65000,0.21,0.0,-0.00047110791410640354,1.0,0.1741559577979304,0.0,0.18045255046290712,0.0,0.19896752312468388,0.0,0.21426515208884744,0.0,0.23215881652563145,0,0
130,65500,0.212,0.0,-0.0005027907425559132,1.0,0.15358756753267264,0.0,0.202655445850151,0.0,0.21551832442884644,0.0,0.22058386511644706,0.0,0.20765479707188314,0,0
131,66000,0.212,0.0,-0.000528197627173736,1.0,0.18565998363557965,0.0,0.2222589610714912,0.0,0.17530997601023446,0.0,0.20355420345849873,0.0,0.21321687582419585,0,0
132,66500,0.184,0.0,-0.0004511838672342517,1.0,0.15948795171841398,0.0,0.21366315620030085,0.0,0.21014032135099991,0.0,0.225391707396783,0.0,0.19131686333350229,0,0
133,67000,0.218,0.0,-0.00042473275098890955,1.0,0.21126683323659695,0.0,0.15417669360300296,0.0,0.20632163313725824,0.0,0.19953068932836765,0.0,0.22870415069477404,0,0
134,67500,0.216,0.0,-0.0005411089670944589,1.0,0.20366309959372744,0.0,0.21863579949519715,0.0,0.17767537369245057,0.0,0.252729286186783,0.0,0.14729644103184183,0,0
135,68000,0.192,0.0,-0.0004754734923527957,1.0,0.2024337084350401,0.0,0.16675081331540745,0.0,0.1949665990388939,0.0,0.21376279953694,0.0,0.22208607967371852,0,0
136,68500,0.26,0.0,-0.000492133968600738,1.0,0.30685492211497783,0.0,0.187368413364269,0.0,0.17221662800989138,0.0,0.1691231416467599,0.0,0.16443689486410193,0,0
137,69000,0.196,0.0,0.0032926055220564797,0.96875,0.1879157953230581,0.044642857142857144,0.2785273479651882,0.0,0.1659846958128332,0.0,0.2190957101983538,0.0,0.14847645070056667,0,0
138,69500,0.196,0.0,0.006735421000874681,0.6373626373626373,0.18719267642099294,0.39215686274509803,0.17619411518751585,0.0,0.165528043186521,0.0,0.2718726628681726,0.0,0.19921250233679763,0,0
139,70000,0.206,0.0,-0.0005746373231982246,1.0,0.18881427130596357,0.0,0.25937175230990894,0.0,0.18614634101136487,0.0,0.21998004378596173,0.0,0.14568759158680086,0,0
140,70500,0.204,0.0,-0.00047258504016971264,1.0,0.20627225349021322,0.0,0.18443278667797894,0.0,0.229450362113281,0.0,0.17101481622599934,0.0,0.2088297814925276,0,0
141,71000,0.204,0.0,-0.0005279167399884408,1.0,0.1792301940548248,0.0,0.20301099329681804,0.0,0.2853302309947409,0.0,0.14170952101931447,0.0,0.19071906063430194,0,0
142,71500,0.21,0.0,-0.0004559039562332192,1.0,0.2062949918554018,0.0,0.16270808299061668,0.0,0.19036089961542624,0.0,0.2040446402899152,0.0,0.23659138524863996,0,0
143,72000,0.22,0.0,-0.00046175157765122264,1.0,0.22401027443113752,0.0,0.16958898983443416,0.0,0.23516814149757512,0.0,0.1845945521140467,0.0,0.1866380421228065,0,0
144,72500,0.228,0.0,-0.0004613526444837194,1.0,0.2586862717049342,0.0,0.18570866020627336,0.0,0.13312118061459743,0.0,0.1958909008154426,0.0,0.22659298665875244,0,0
145,73000,0.226,0.0,-0.0005325832355207109,1.0,0.21829509785239146,0.0,0.20230650501752692,0.0,0.22216032610497166,0.0,0.1531017755179304,0.0,0.20413629550717927,0,0
146,73500,0.198,0.0,-0.0003991617603033467,1.0,0.20382030216794808,0.0,0.16164128477645126,0.0,0.18504088051140838,0.0,0.2152422618839298,0.0,0.23425527066026247,0,0
147,74000,0.176,0.0,-0.00043222557318452535,1.0,0.18006577479275507,0.0,0.1882388499695885,0.0,0.21219930016486138,0.0,0.20239498257392988,0.0,0.21710109249886486,0,0
