,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
0,500,0.5986622073578596,0.5858974871044365,0.567747509217064,56,1.5518274307250977,0.6862745098039216,0.15370886858542177,0.6612903225806451,0.21034896647915746,0.4262295081967213,0.23334557188141802,0.48333333333333334,0.2197488464054971,0.7384615384615385,0.1762108950905109,0,0
1,1000,0.616,0.6001308113241726,0.5199903998079962,56,3.2102365493774414,0.7078651685393258,0.17226521645631415,0.6511627906976745,0.15206922318683969,0.34579439252336447,0.22667482509335454,0.6637168141592921,0.19707165822235237,0.7358490566037735,0.2518754697205222,0,0
2,1500,0.572,0.5702774361933514,0.46449394677970673,56,5.064803123474121,0.5904761904761905,0.18818976275716703,0.6,0.20897886794664075,0.6262626262626263,0.18456512820121035,0.4563106796116505,0.20483193950820228,0.5957446808510638,0.21343401506561901,0,0
3,2000,0.512,0.5075978388731602,0.3901524618845289,56,6.869994163513184,0.5760869565217391,0.19507595132134437,0.42,0.20514209920538823,0.41346153846153844,0.21906557965517867,0.5,0.20038799540031166,0.6736842105263158,0.18032837253519482,0,0
4,2500,0.54,0.5300973647596475,0.4229080416509849,56,8.694175720214844,0.59375,0.19564496027693107,0.42574257425742573,0.21192594009868762,0.5566037735849056,0.18725605122686284,0.43157894736842106,0.19880194385090255,0.6893203883495146,0.20637110453424665,0,0
5,3000,0.502,0.5007717634528226,0.37692365438030173,56,10.52660083770752,0.46296296296296297,0.21933101495307541,0.49,0.2043610383329957,0.45054945054945056,0.13778723391211653,0.5684210526315789,0.1593878507388465,0.5420560747663551,0.2791328620628842,0,0
6,3500,0.486,0.46337825431353313,0.3570241979064508,56,12.23883843421936,0.5963302752293578,0.2381417783739029,0.375,0.19547114374394295,0.33766233766233766,0.1396062301755452,0.44339622641509435,0.22691125231476617,0.638095238095238,0.19986959539184224,0,0
7,4000,0.454,0.44693008907344794,0.31960242849594755,56,13.928303241729736,0.6736842105263158,0.22519343582788703,0.44565217391304346,0.18832505818130996,0.30357142857142855,0.23679498145247294,0.4,0.18842020815519797,0.4891304347826087,0.16126631638313219,0,0
8,4500,0.496,0.4925877091437996,0.3708776257121316,56,15.84688425064087,0.5825242718446602,0.2390186834811272,0.415929203539823,0.22364947159968268,0.42857142857142855,0.15101291931395672,0.42857142857142855,0.22335971754169168,0.651685393258427,0.16295920806354172,0,0
9,5000,0.53,0.511606881750976,0.4122590262007424,56,17.71407675743103,0.78,0.1796320609200644,0.5,0.18295639763478763,0.4,0.23534153091438068,0.3465346534653465,0.23491915654895532,0.6483516483516484,0.16715085398181204,0,0
10,5500,0.494,0.4901093582106685,0.3699195090851132,56,19.459115743637085,0.673469387755102,0.19777669417397042,0.5,0.15383637552908308,0.3577981651376147,0.19419167698362233,0.4188034188034188,0.2422582526394298,0.5604395604395604,0.21193700067389454,0,0
11,6000,0.48,0.4633875341989438,0.34951864379640935,56,21.342666625976562,0.672566371681416,0.22506988690809257,0.5,0.17396962194208357,0.34951456310679613,0.22918325122171956,0.36,0.14773510488587416,0.504950495049505,0.22404213504222995,0,0
12,6500,0.494,0.4666701245559372,0.3652848441059297,56,23.077529668807983,0.6060606060606061,0.1642868941904552,0.46938775510204084,0.1727828805286267,0.2631578947368421,0.16160449953544928,0.4536082474226804,0.2160221923571871,0.6517857142857143,0.2853035333882815,0,0
13,7000,0.52,0.49518673612710623,0.4005874243241624,56,24.769469499588013,0.6788990825688074,0.19599687289098258,0.5287356321839081,0.1748163123587198,0.27956989247311825,0.18706351453045028,0.4827586206896552,0.27846589234750385,0.6145833333333334,0.1636574078723435,0,0
14,7500,0.49,0.4691097728826626,0.36102396535998155,56,26.564829349517822,0.6796116504854369,0.22961835339198683,0.580952380952381,0.20784603580619382,0.3,0.16884172177841586,0.32989690721649484,0.20492454051089073,0.5813953488372093,0.1887693485125127,0,0
15,8000,0.486,0.45828323919132313,0.35768948160292713,56,28.305421829223633,0.6597938144329897,0.20795743481206014,0.46788990825688076,0.19845138685051641,0.23655913978494625,0.1576640728395446,0.42201834862385323,0.24490966367025244,0.6559139784946236,0.19101744182762645,0,0
16,8500,0.516,0.4910270772295109,0.3959302673882222,56,30.04798674583435,0.7157894736842105,0.16710353398937935,0.5647058823529412,0.20182437592844651,0.2604166666666667,0.1927595388526905,0.4642857142857143,0.21543517677333976,0.584070796460177,0.22287737445614375,0,0
17,9000,0.48,0.4438746997851721,0.34670412229698827,56,31.898199558258057,0.6341463414634146,0.2504790372464767,0.5473684210526316,0.166447725650589,0.25316455696202533,0.16119177449312508,0.39215686274509803,0.2074668460184126,0.5,0.21441461659139688,0,0
18,9500,0.512,0.4617982411674664,0.38776534350378883,56,33.567089557647705,0.6792452830188679,0.23885396902723205,0.6122448979591837,0.20693736200373175,0.1827956989247312,0.15772681806893793,0.4946236559139785,0.1743449990365649,0.5585585585585585,0.2221368518635334,0,0
19,10000,0.496,0.4441623215191062,0.3687943972988407,56,35.20837759971619,0.6666666666666666,0.1997934979313426,0.5566037735849056,0.21887904697329102,0.15841584158415842,0.17440911633655834,0.4387755102040816,0.19928217715092572,0.6702127659574468,0.2076361616078824,0,0
20,10500,0.49,0.4031559081367003,0.36164779981274997,56,37.00595498085022,0.723404255319149,0.16812136480605006,0.6698113207547169,0.24635176889826182,0.09900990099009901,0.19460651040125707,0.37,0.2005276317075375,0.6,0.1903927241868936,0,0
