,idx,accuracy,gmean,kappa,mem_usage,cpu_time,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,class_5,class_prop_5,class_6,class_prop_6,class_7,class_prop_7,class_8,class_prop_8,class_9,class_prop_9,drifts_alerts,local_alerts
0,500,0.391304347826087,0.3380989346051178,0.36774658560575746,56,3.0175960063934326,0.4166666666666667,0.08269560209062182,0.5555555555555556,0.07101326649479996,0.625,0.13354970010513642,0.09090909090909091,0.07679926637402108,0.375,0.13508695157745257,0.41379310344827586,0.09825862030396565,0.4,0.11627055838555798,0.4666666666666667,0.10347828801993908,0.17647058823529413,0.09653327298407305,0.2903225806451613,0.07967762210643786,0,0
1,1000,0.378,0.3012161503997841,0.30762414900106416,56,6.178585052490234,0.40476190476190477,0.08575451841692353,0.5319148936170213,0.08651069803939072,0.4888888888888889,0.07414321300468486,0.04878048780487805,0.07792601018215486,0.40350877192982454,0.1397305630389091,0.42,0.08694426205444557,0.4918032786885246,0.10716077972230034,0.6153846153846154,0.08991087850005205,0.10416666666666667,0.10436144490073256,0.22413793103448276,0.14751402481978962,0,0
2,1500,0.408,0.3620024672960084,0.34166043913028,56,9.20668888092041,0.47368421052631576,0.11352605107714817,0.3958333333333333,0.0746637116800189,0.42857142857142855,0.07760863336748408,0.20689655172413793,0.1313702345791566,0.5102040816326531,0.09411641414434883,0.22,0.09044871405686156,0.6470588235294118,0.10464291535619995,0.75,0.10018902415200232,0.2631578947368421,0.1105621768721533,0.16216216216216217,0.10287183819346563,0,0
3,2000,0.384,0.31444829893855825,0.314528872132928,56,12.499884843826294,0.5348837209302325,0.1128737234755232,0.3469387755102041,0.0822022278458211,0.3829787234042553,0.11315113146625126,0.24528301886792453,0.09199096773913695,0.5348837209302325,0.07898133589979886,0.32786885245901637,0.1400842437553798,0.6226415094339622,0.08207032490162638,0.6140350877192983,0.11831767049868519,0.047619047619047616,0.09330127070117016,0.16981132075471697,0.08702710183402462,0,0
4,2500,0.428,0.36773354895244614,0.36358740882165763,56,15.893862962722778,0.5777777777777777,0.07501667401951395,0.43137254901960786,0.12062828625741702,0.4418604651162791,0.11009590725983731,0.41379310344827586,0.10183003283885027,0.36363636363636365,0.0925519169462429,0.5686274509803921,0.09470413428061988,0.7,0.08921755263080702,0.6444444444444445,0.10958439122009553,0.0851063829787234,0.10736424864283944,0.125,0.0990068558914072,0,0
5,3000,0.444,0.417635847787569,0.38318445447324395,56,19.16492462158203,0.5892857142857143,0.09537868913164053,0.46153846153846156,0.12395232582143492,0.49056603773584906,0.10965395680557559,0.46808510638297873,0.09470708152742018,0.5476190476190477,0.05566178869274879,0.30612244897959184,0.0821254452193677,0.6428571428571429,0.06507942602858442,0.5660377358490566,0.0943084247102622,0.16666666666666666,0.10329001684982597,0.2542372881355932,0.17584284521305849,0,0
6,3500,0.4,0.35265566813978955,0.3325026699893201,56,22.30788016319275,0.5,0.11184889864798458,0.4426229508196721,0.12629287972591835,0.41509433962264153,0.08775518578360776,0.29411764705882354,0.10771595796033519,0.46153846153846156,0.06706756075951653,0.3157894736842105,0.07253866941602873,0.6875,0.14175222244075045,0.5952380952380952,0.08515902987401566,0.12307692307692308,0.11903005258878933,0.15,0.0808395428030528,0,0
7,4000,0.47,0.4078811350577851,0.40883051059197256,56,25.658605813980103,0.4878048780487805,0.10704440581285511,0.5925925925925926,0.11814903001503188,0.4772727272727273,0.0962039574183572,0.3958333333333333,0.09212110076295262,0.6,0.10985058211965743,0.3548387096774194,0.12694439933281543,0.7037037037037037,0.09689149428673309,0.6785714285714286,0.09152871386846485,0.0975609756097561,0.09522182109708545,0.23529411764705882,0.06604449528604679,0,0
8,4500,0.468,0.3728142182558837,0.4071419337871149,56,28.91004705429077,0.4489795918367347,0.10585286415520291,0.42592592592592593,0.1331658193259243,0.5409836065573771,0.12069940843801613,0.46153846153846156,0.10295006316166642,0.7291666666666666,0.09303699333845909,0.4418604651162791,0.057975925975497555,0.7241379310344828,0.11236862087721801,0.574468085106383,0.11099109666447372,0.0425531914893617,0.08963414561593001,0.19047619047619047,0.07332506244761176,0,0
9,5000,0.454,0.39907417452603294,0.3914807302231238,56,31.99677872657776,0.48,0.07787376578341873,0.44,0.10175829513664565,0.45652173913043476,0.09729844562575245,0.46551724137931033,0.08565795200903513,0.5227272727272727,0.10693882208800819,0.4426229508196721,0.12840270882637253,0.7037037037037037,0.15056647330986922,0.6595744680851063,0.08435268323908617,0.08888888888888889,0.06950445038313405,0.2391304347826087,0.0976464035986779,0,0
10,5500,0.448,0.33583340756652624,0.38390656809171764,56,35.233750343322754,0.4444444444444444,0.0844545607550271,0.5094339622641509,0.11332213341894325,0.4411764705882353,0.08302265992082251,0.46153846153846156,0.07081371560826055,0.4426229508196721,0.12122319935883362,0.5,0.07296847762478854,0.7321428571428571,0.11285278612472402,0.6229508196721312,0.12940546651470583,0.025,0.07839347757775564,0.1568627450980392,0.13354352309613887,0,0
11,6000,0.386,0.30513422729231215,0.316757468931382,56,38.27540040016174,0.6140350877192983,0.10804324155534717,0.4107142857142857,0.11702664535274546,0.28205128205128205,0.08269499182777958,0.37777777777777777,0.09127463011430391,0.423728813559322,0.12239834426837344,0.4772727272727273,0.10678490695334622,0.72,0.07921530786207702,0.38,0.06851979702379728,0.06,0.11651747325006956,0.0784313725490196,0.10752466179216039,0,0
12,6500,0.404,0.3286887727158002,0.33842465145191375,56,41.17841458320618,0.5625,0.07207777946030094,0.4117647058823529,0.09220911473015427,0.6904761904761905,0.07855009587815735,0.3392857142857143,0.0942327846504693,0.4807692307692308,0.11351853193745266,0.46511627906976744,0.04808596759799655,0.62,0.11828060461617808,0.5106382978723404,0.09774158774100901,0.06896551724137931,0.15807785190104853,0.05555555555555555,0.12722568148723326,0,0
13,7000,0.432,0.34786818011563847,0.3671704049663754,56,44.5568311214447,0.6862745098039216,0.10091798073803263,0.43103448275862066,0.09507889215295004,0.37777777777777777,0.08578565210331003,0.38095238095238093,0.0890306602554097,0.4423076923076923,0.08334383775453455,0.5121951219512195,0.10371967677591569,0.6507936507936508,0.12266084765607228,0.5283018867924528,0.15580504469143144,0.18,0.0811168857529648,0.043478260869565216,0.08254052211937876,0,0
14,7500,0.434,0.33044271913858003,0.36905844792837145,56,47.70064187049866,0.6379310344827587,0.13333274355812813,0.4888888888888889,0.09628560983385864,0.5227272727272727,0.08731714803008382,0.3770491803278688,0.12052888777611002,0.43333333333333335,0.07732845403530553,0.36,0.09151326774311037,0.7777777777777778,0.09478895645980788,0.4807692307692308,0.11013558405108301,0.19047619047619047,0.08529407220641554,0.022727272727272728,0.10347527630609728,0,0
15,8000,0.44,0.3395130513603866,0.37682778635876024,56,50.898985624313354,0.6595744680851063,0.09447028331571793,0.52,0.11348715149634214,0.5098039215686274,0.07913170600310043,0.3620689655172414,0.11931968084741594,0.3958333333333333,0.08552100088239795,0.4888888888888889,0.07214307195714655,0.7142857142857143,0.1359284392708933,0.4528301886792453,0.10898122439935928,0.2619047619047619,0.07599387694190694,0.0196078431372549,0.11502356488571958,0,0
16,8500,0.432,0.3667289499689497,0.369205687810122,56,54.06175422668457,0.7380952380952381,0.07980439089411254,0.5094339622641509,0.08729914309526683,0.4166666666666667,0.08713690032813388,0.3877551020408163,0.11468747560031264,0.5227272727272727,0.0861406303139784,0.4423076923076923,0.10661890853871207,0.6896551724137931,0.10270586887794449,0.48148148148148145,0.11272930789539534,0.18867924528301888,0.10679102823881544,0.05,0.11608634621732841,0,0
17,9000,0.466,0.43080838875894506,0.40797963627333156,56,57.32824468612671,0.6037735849056604,0.12326122849936193,0.6,0.12721780874711472,0.5581395348837209,0.07396526012621288,0.46153846153846156,0.09248246552437608,0.5151515151515151,0.04976119360461813,0.41304347826086957,0.11143058088850682,0.6818181818181818,0.08595466093276319,0.43103448275862066,0.12151218508564936,0.2641509433962264,0.12035494672950504,0.14285714285714285,0.09405966986189183,0,0
18,9500,0.396,0.34879774012619386,0.32859944064774593,56,60.42079520225525,0.47058823529411764,0.10283447099020139,0.5636363636363636,0.13601949803703073,0.475,0.0751266300044238,0.46551724137931033,0.13181073199930785,0.3090909090909091,0.09527128697073396,0.3684210526315789,0.06245553109820383,0.5849056603773585,0.10435798868149335,0.6,0.06998701035507154,0.12280701754385964,0.1096085803649244,0.09259259259259259,0.11252827149860907,0,0
19,10000,0.44,0.3621226035601965,0.37638087092865796,56,63.95913648605347,0.6363636363636364,0.10713236504822854,0.5957446808510638,0.09266113288311409,0.41509433962264153,0.10485508148864074,0.4339622641509434,0.11402396548465009,0.48214285714285715,0.09235964855701871,0.4222222222222222,0.08204946777953968,0.6415094339622641,0.10963687833498739,0.5333333333333333,0.08964529881593826,0.125,0.10412093065479197,0.06521739130434782,0.10351523095309038,0,0
20,10500,0.41,0.3544951944190552,0.3444269624967777,56,67.15971040725708,0.6078431372549019,0.07729482651685103,0.5116279069767442,0.09082653828919905,0.42857142857142855,0.12223744530580609,0.4,0.12411432359245571,0.4117647058823529,0.1160376859074751,0.5,0.07856882449378193,0.5581395348837209,0.07256640907601532,0.47368421052631576,0.12796122263152215,0.18,0.10290271012436467,0.06,0.08749001406252904,0,0
21,11000,0.452,0.3649299911590085,0.39030088873658775,56,70.15831470489502,0.64,0.10229148459581797,0.5471698113207547,0.10312356141787204,0.4782608695652174,0.07648713432528768,0.4915254237288136,0.11814028405212103,0.4222222222222222,0.10258802240552306,0.46,0.07297177141191037,0.7872340425531915,0.0846963854651347,0.45614035087719296,0.1295505499833483,0.1568627450980392,0.11960863744608288,0.046511627906976744,0.09054216889690195,0,0
22,11500,0.394,0.2972611111152509,0.32561162351768097,56,73.38570547103882,0.5,0.06453974109302806,0.7346938775510204,0.12021816451310864,0.35714285714285715,0.10608194985148389,0.4603174603174603,0.09288693060101175,0.23214285714285715,0.10480526446728115,0.28888888888888886,0.12353898524470412,0.7169811320754716,0.10087466760754994,0.5,0.11374286480421333,0.09090909090909091,0.07084715655977325,0.04081632653061224,0.10246427525784589,0,0
23,12000,0.422,0.3423897189563829,0.35844784336359803,56,76.56744456291199,0.5945945945945946,0.05302989078773342,0.5081967213114754,0.12281170693174158,0.5319148936170213,0.09331597608944518,0.55,0.09965795222465104,0.3,0.0766945389488345,0.4358974358974359,0.09967306811975261,0.7446808510638298,0.10443204314039141,0.48148148148148145,0.10225560862680622,0.09615384615384616,0.11897123808610845,0.05555555555555555,0.12915797704453558,0,0
24,12500,0.408,0.356716907701858,0.3432234415979196,56,79.65293741226196,0.5526315789473685,0.06822674280782036,0.54,0.14530308339550235,0.5714285714285714,0.09098941071170451,0.41509433962264153,0.09958152665139432,0.325,0.08273871192651328,0.46551724137931033,0.09621621762600702,0.7115384615384616,0.13407287436698895,0.5365853658536586,0.045728334672682516,0.1509433962264151,0.08855645331431161,0.05405405405405406,0.14858664452707507,0,0
25,13000,0.446,0.3683723818300767,0.38397626640691374,56,82.93525910377502,0.5740740740740741,0.10976668990720602,0.546875,0.11887379984638848,0.525,0.11356406667869542,0.5098039215686274,0.0908173659079031,0.44,0.09195123127541882,0.2926829268292683,0.10484939444612179,0.8333333333333334,0.08653073241528628,0.4716981132075472,0.11101860755593242,0.1875,0.09508945599876771,0.057692307692307696,0.07753865596827986,0,0
26,13500,0.448,0.39756929533421076,0.38617560715238863,56,86.03455567359924,0.5660377358490566,0.0677600649570449,0.5625,0.09445047724515915,0.6521739130434783,0.11301415366015197,0.30612244897959184,0.10473867889432222,0.5,0.09615281479724054,0.3888888888888889,0.12001235728010519,0.6730769230769231,0.11928892409574364,0.5490196078431373,0.09175285690995735,0.12,0.10490809324628696,0.18,0.08792157891398812,0,0
27,14000,0.46,0.423581752468939,0.3996264342257405,56,89.18838405609131,0.5614035087719298,0.12656319308641578,0.47058823529411764,0.12918481371907137,0.5357142857142857,0.07916253986411796,0.5294117647058824,0.10669652629379082,0.47368421052631576,0.09936752668040288,0.3958333333333333,0.09692883174295408,0.627906976744186,0.10824190890865258,0.6571428571428571,0.06153313496126001,0.1,0.09084523475998255,0.32075471698113206,0.10147628998335191,0,0
28,14500,0.564,0.545662958754765,0.5151590634118568,56,92.39081048965454,0.6976744186046512,0.09189900831528956,0.6458333333333334,0.10755662856122923,0.6166666666666667,0.12471519721751076,0.5238095238095238,0.06182264087966114,0.5111111111111111,0.08452962589631685,0.46938775510204084,0.09470857380655591,0.6538461538461539,0.09923401128100817,0.7450980392156863,0.11810341131408966,0.2708333333333333,0.09792125327188038,0.5079365079365079,0.11950964945645842,0,0
29,15000,0.562,0.5183818374127538,0.5121972950337677,56,95.54359817504883,0.7241379310344828,0.08258947899087776,0.5,0.10174145315744071,0.8125,0.0782023565891074,0.6363636363636364,0.05661103232034636,0.3488372093023256,0.09325836023824897,0.38095238095238093,0.1393816201791843,0.7391304347826086,0.10623740047031596,0.7796610169491526,0.12437302010094343,0.18518518518518517,0.13797154245167217,0.5277777777777778,0.0796337355018629,0,0
30,15500,0.576,0.5574885560130345,0.5288072154729041,56,98.72939848899841,0.6222222222222222,0.06608608734323744,0.5961538461538461,0.11893874594985078,0.7058823529411765,0.06693902046176554,0.6326530612244898,0.1339127290222772,0.6470588235294118,0.11302932842686737,0.46296296296296297,0.10651053873910561,0.7192982456140351,0.0987532263834876,0.8936170212765957,0.10289697233050828,0.34545454545454546,0.10499500658540448,0.2631578947368421,0.08793834475749575,0,0
31,16000,0.494,0.4754584433315853,0.4365732966920394,56,101.94634675979614,0.5576923076923077,0.13614591663020764,0.6229508196721312,0.09952982061034076,0.5306122448979592,0.09963409531165243,0.4186046511627907,0.07949021986888273,0.38461538461538464,0.12139124487685883,0.47058823529411764,0.11758366439387842,0.7111111111111111,0.08705585279549242,0.5740740740740741,0.10086044537881599,0.2830188679245283,0.08866285972157634,0.36585365853658536,0.06964588041229455,0,0
32,16500,0.528,0.46154917026439474,0.47493247542639494,56,105.1302855014801,0.543859649122807,0.1155380740212011,0.8,0.09114126262833308,0.7692307692307693,0.0733640962077046,0.4642857142857143,0.1348287947368909,0.6190476190476191,0.09262300599283818,0.48214285714285715,0.08861285973716954,0.8461538461538461,0.105067589433903,0.5254237288135594,0.14361175849902685,0.125,0.08415249202699247,0.1702127659574468,0.0710600667159403,0,0
33,17000,0.538,0.5343145115926535,0.4860384914895984,56,108.40190935134888,0.48333333333333334,0.14050010080276817,0.6153846153846154,0.11969214058586539,0.6744186046511628,0.0882249151693149,0.5897435897435898,0.0853428737674442,0.5,0.08389964782311166,0.3709677419354839,0.08653950893506845,0.7209302325581395,0.08228371637586422,0.7708333333333334,0.10132539547994174,0.3050847457627119,0.1055731456413812,0.5098039215686274,0.10661855541924012,0,0
34,17500,0.606,0.5986032607869815,0.5616143274229153,56,111.41203427314758,0.4727272727272727,0.07776059094573526,0.7872340425531915,0.08957279763951793,0.7321428571428571,0.12443410588854611,0.4827586206896552,0.14598128293267956,0.5555555555555556,0.05025615461905765,0.5,0.10791317478522222,0.7804878048780488,0.06857565503907385,0.8444444444444444,0.07102852654010701,0.45454545454545453,0.0928037216559255,0.5396825396825397,0.17167398995413488,0,0
35,18000,0.628,0.5988147686299864,0.5852454410446463,56,114.52121424674988,0.6222222222222222,0.07189901267276923,0.6071428571428571,0.12413151619179677,0.8809523809523809,0.10406550800783711,0.5306122448979592,0.1027010733931121,0.6346153846153846,0.10073093788051139,0.32558139534883723,0.11611233817942833,0.8235294117647058,0.11320498435274512,0.75,0.060432454099608464,0.425531914893617,0.13136135949012373,0.6181818181818182,0.0753608157320678,0,0
36,18500,0.63,0.6173930982980633,0.5890459646535102,56,117.5952422618866,0.7291666666666666,0.0757584336864137,0.53125,0.12488477020900644,0.6363636363636364,0.07127147740098602,0.5405405405405406,0.0956749461098499,0.8,0.09680944972329414,0.42857142857142855,0.11318420941188392,0.75,0.1214345327067874,0.7857142857142857,0.09371379381257353,0.40350877192982454,0.11207213438152656,0.7407407407407407,0.0951962525576785,0,0
37,19000,0.638,0.6365387399416546,0.5964973293027652,56,120.82150936126709,0.5909090909090909,0.08880307352432457,0.7272727272727273,0.07445974377504902,0.7954545454545454,0.10281027754013776,0.5185185185185185,0.1002934041559876,0.6949152542372882,0.09026361600212505,0.5,0.12328108857556583,0.6363636363636364,0.09331406998847042,0.803921568627451,0.11423636214443277,0.4807692307692308,0.128149553981476,0.7209302325581395,0.08438881031243102,0,0
38,19500,0.516,0.4981795055375919,0.4609260488552475,56,124.32369065284729,0.48333333333333334,0.1227000232109711,0.4098360655737705,0.11564409025473546,0.7647058823529411,0.10919992706189728,0.32142857142857145,0.08047352255466161,0.56,0.053607469098500074,0.33962264150943394,0.12920952842865713,0.7105263157894737,0.06433143249409315,0.6428571428571429,0.1027961904113716,0.5609756097560976,0.07351439632790864,0.3968253968253968,0.1485234201572039,0,0
39,20000,0.49,0.4666694724250588,0.4315192480894588,56,127.58279824256897,0.4634146341463415,0.08490367423394626,0.43137254901960786,0.07777613607311264,0.5333333333333333,0.10215527956436259,0.4528301886792453,0.12348463885397686,0.46774193548387094,0.1400002101289371,0.325,0.08235871332973566,0.717391304347826,0.0856759889903076,0.7090909090909091,0.12103684901466547,0.49206349206349204,0.11409257887890512,0.26666666666666666,0.06851593093205074,0,0
40,20500,0.496,0.48263597489246435,0.4398755278950878,56,130.74132013320923,0.6666666666666666,0.11305588224274236,0.49206349206349204,0.09611865582085083,0.603448275862069,0.15933394861329206,0.2641509433962264,0.11231264416536715,0.45454545454545453,0.10138462818308523,0.28,0.0891494784502515,0.8571428571428571,0.058695149639211484,0.6,0.08309709727361383,0.4909090909090909,0.09819200307372912,0.40816326530612246,0.08866051253785645,0,0
41,21000,0.608,0.5955362471206934,0.5635327127778025,56,134.0096514225006,0.6538461538461539,0.08771421958748901,0.6,0.10710470339928915,0.6666666666666666,0.08894403426898975,0.5,0.06762733483383591,0.64,0.10747957394520337,0.37037037037037035,0.10340618233212578,0.7704918032786885,0.11296106542890644,0.7333333333333333,0.08263101864453061,0.5660377358490566,0.10216463073922258,0.5660377358490566,0.13996723682040743,0,0
42,21500,0.638,0.6261480828600477,0.5973178252492848,56,137.31321024894714,0.5666666666666667,0.10774823950060629,0.5961538461538461,0.11144860535909172,0.7884615384615384,0.1240461011426505,0.7058823529411765,0.0840035322491669,0.6545454545454545,0.10525051942298407,0.47619047619047616,0.08072881296548085,0.7254901960784313,0.12795545721048893,0.6888888888888889,0.07497572815951245,0.46511627906976744,0.09541578408370038,0.68,0.08842721990631783,0,0
43,22000,0.614,0.6084925961165807,0.5699720147590952,56,140.5829954147339,0.6818181818181818,0.075392419329937,0.46153846153846156,0.08862790649599979,0.7608695652173914,0.0693905241933839,0.5416666666666666,0.09148358790645347,0.5862068965517241,0.13048294705714342,0.5254237288135594,0.11493843627223552,0.6721311475409836,0.13459000106286576,0.7346938775510204,0.11779276802237727,0.5357142857142857,0.10713560324681443,0.6585365853658537,0.07016580641278944,0,0
44,22500,0.614,0.6009214564432523,0.570450559527095,56,143.96411418914795,0.5087719298245614,0.07668256294855719,0.5227272727272727,0.09680057951135111,0.75,0.12799059614937303,0.6037735849056604,0.11083873927710056,0.62,0.1034860807411373,0.5675675675675675,0.08611739409475994,0.6727272727272727,0.11463093578253922,0.7446808510638298,0.11734570471104686,0.4418604651162791,0.07305601211304454,0.6545454545454545,0.09305139467109012,0,0
45,23000,0.514,0.4930103679450478,0.4593464098821687,56,147.29524946212769,0.55,0.11728343458238161,0.44642857142857145,0.11907030009215923,0.6666666666666666,0.12569917381779547,0.5625,0.1266338166565047,0.38636363636363635,0.06207625246400944,0.3888888888888889,0.0949643949546354,0.7045454545454546,0.08821574166378189,0.72,0.10583928889258952,0.2857142857142857,0.062018158686437286,0.4230769230769231,0.09819943818970546,0,0
46,23500,0.556,0.5480705664459686,0.5056427979726901,56,150.4620807170868,0.5660377358490566,0.09344618046109833,0.52,0.08589641992366484,0.6538461538461539,0.11745206462217217,0.5306122448979592,0.11116870032347259,0.4406779661016949,0.08870462471894636,0.34615384615384615,0.11312551592583389,0.7346938775510204,0.098737741766477,0.7446808510638298,0.1015078732928383,0.40384615384615385,0.12850141217911826,0.7105263157894737,0.061459466786378376,0,0
47,24000,0.548,0.5313507511003095,0.49722136942660994,56,153.54216933250427,0.5294117647058824,0.09253497606001469,0.5185185185185185,0.0976556744941541,0.7073170731707317,0.09195709317421163,0.5098039215686274,0.12637193501098154,0.4528301886792453,0.11740002397763294,0.4583333333333333,0.09727972730385696,0.8679245283018868,0.08404244748743371,0.6938775510204082,0.10164640259856114,0.3404255319148936,0.06433119512208625,0.42592592592592593,0.126780524771067,0,0
48,24500,0.506,0.4706181417553198,0.4491009416582285,56,156.73435854911804,0.5576923076923077,0.09657006399397784,0.543859649122807,0.08475663500858453,0.5079365079365079,0.1174719883271814,0.48,0.07207482910953505,0.49019607843137253,0.1029246392692709,0.3409090909090909,0.11078544233193036,0.7169811320754716,0.1164747199683476,0.631578947368421,0.11182285243355852,0.25,0.07798455362573528,0.38095238095238093,0.10913427593187856,0,0
49,25000,0.484,0.4568461952061709,0.4250209488491504,56,159.91700983047485,0.39215686274509803,0.11066922884746973,0.4,0.05188246239766156,0.6,0.13432563953265117,0.6785714285714286,0.1223195581326838,0.43548387096774194,0.15969699764611064,0.4,0.08198205224270619,0.6862745098039216,0.06793519849675718,0.6511627906976745,0.09691733424216674,0.3620689655172414,0.10654257540632533,0.22,0.06772895305546776,0,0
50,25500,0.546,0.5258131494035694,0.49505734546975244,56,163.0376479625702,0.6792452830188679,0.06649126556622229,0.42105263157894735,0.05381496984911977,0.7297297297297297,0.09801412996303874,0.5373134328358209,0.1470710102592588,0.6888888888888889,0.09739150630825058,0.5,0.11764554535453231,0.5510204081632653,0.1016193196940927,0.6229508196721312,0.11011550599408718,0.23529411764705882,0.08703456160724896,0.5178571428571429,0.12080218540414868,0,0
51,26000,0.508,0.49338915969203806,0.45204258921013946,56,166.51044750213623,0.6571428571428571,0.10030823201233093,0.5,0.09769736594850954,0.6153846153846154,0.13748146256481444,0.4444444444444444,0.10730623143478703,0.41818181818181815,0.08823229597971396,0.4791666666666667,0.08996928082072285,0.6774193548387096,0.10578877530653183,0.62,0.09215098123560184,0.3125,0.08944606506028589,0.3617021276595745,0.09161930963670166,0,0
52,26500,0.406,0.382161654928174,0.33883046455507965,56,169.58905458450317,0.40476190476190477,0.06570368322667165,0.46511627906976744,0.11439798688713296,0.4583333333333333,0.0932860048447222,0.5737704918032787,0.11884225348784332,0.3559322033898305,0.10981628428372132,0.3584905660377358,0.08498195554233111,0.5609756097560976,0.10250331255220523,0.5833333333333334,0.08515874059525082,0.18,0.0881742140657193,0.17857142857142858,0.13713556451440226,0,0
53,27000,0.448,0.4314522026594484,0.3844891259745589,56,172.78972506523132,0.48,0.11745825463658328,0.45454545454545453,0.1429928619301116,0.6222222222222222,0.08564008425604125,0.4090909090909091,0.10837301511978284,0.3870967741935484,0.11637465241487163,0.40384615384615385,0.12945509685358025,0.5869565217391305,0.055218636206972774,0.6595744680851063,0.08248348226171741,0.3103448275862069,0.09522923278438399,0.21428571428571427,0.06677468353595481,0,0
54,27500,0.448,0.38391079932594563,0.38673480724363957,56,175.78278946876526,0.5,0.10398254833367894,0.29545454545454547,0.10916515429393549,0.55,0.1065712416802027,0.6122448979591837,0.10540087924454994,0.5,0.10693169205227873,0.5434782608695652,0.09012508476645358,0.6274509803921569,0.11772977915883352,0.5609756097560976,0.08646251551011323,0.2826086956521739,0.07451544836331352,0.05172413793103448,0.09911565659664028,0,0
55,28000,0.44,0.3899389183842843,0.3775204862454259,56,178.9865860939026,0.38095238095238093,0.07189682874532433,0.5192307692307693,0.10363823416945633,0.4791666666666667,0.0927641008453003,0.4489795918367347,0.1144923958604742,0.4782608695652174,0.11945358171177753,0.4375,0.08822242369878004,0.6666666666666666,0.1329974806393992,0.6101694915254238,0.09382259043119649,0.2558139534883721,0.08333126357607598,0.08771929824561403,0.09938110032221567,0,0
56,28500,0.47,0.413069458645824,0.4076835733891228,56,182.14739108085632,0.40384615384615385,0.08145602211358553,0.5882352941176471,0.10236999415715203,0.631578947368421,0.1257169034605806,0.3783783783783784,0.08919626839104329,0.5671641791044776,0.11907331698656275,0.5,0.08409948829942847,0.5471698113207547,0.11498679889908134,0.6304347826086957,0.06294937917781249,0.25,0.10436025881917432,0.10416666666666667,0.11579156969557915,0,0
57,29000,0.5,0.4391680177148049,0.4435070630083563,56,185.81695652008057,0.4375,0.08867116665944677,0.5348837209302325,0.06817724947558887,0.7678571428571429,0.11874068314899884,0.4827586206896552,0.10492460366388902,0.5681818181818182,0.0905276668522104,0.4186046511627907,0.10930835720332528,0.6206896551724138,0.10438457661371388,0.7192982456140351,0.11473563216040082,0.1702127659574468,0.09962140717377856,0.1702127659574468,0.1009086570486475,0,0
58,29500,0.442,0.39665591550315743,0.37959190934481346,56,189.01345920562744,0.4791666666666667,0.08483410443781464,0.5,0.10912242426789374,0.5333333333333333,0.13197581917297802,0.4791666666666667,0.09423495495665778,0.37209302325581395,0.06360399763917593,0.23404255319148937,0.09140597584276161,0.6470588235294118,0.07046517477047472,0.6301369863013698,0.15717900328367213,0.34,0.09457687925797216,0.13043478260869565,0.10260166637059911,0,0
59,30000,0.418,0.3676145701543276,0.35124867908880536,56,192.2143416404724,0.5,0.10805870996065774,0.3877551020408163,0.09447991489789775,0.56,0.08956716224742076,0.5365853658536586,0.08495226380182912,0.5192307692307693,0.1234218099532225,0.3114754098360656,0.09554837061657685,0.5172413793103449,0.13965364727167917,0.5454545454545454,0.060075319154472874,0.26,0.11089214085126405,0.06521739130434782,0.09335066124497933,0,0
